Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2592.0
Domain Marker;max-jOPS;7519.0
Domain Marker;Last Success for SLAs;5302.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;89.33839942891746
193;92.33593525801604
289;93.70913193274812
386;94.31956921608915
482;94.29061379321233
578;95.61033120086937
675;95.09897884300007
771;95.38744516643871
868;95.57471376137805
964;95.36462375165087
1060;95.95025291082698
1157;95.95105905635972
1253;96.3006439646945
1350;95.85089278273234
1446;96.55162552672388
1542;95.95739505603628
1639;96.64759646836356
1735;96.287596297832
1832;96.75359406114349
1928;96.63832508567721
2024;96.64318675494003
2121;96.27861658051458
2217;96.62718270832781
2314;96.57136305284308
2410;96.95575436910694
2506;96.55462278305514
2603;96.46727925130314
2699;96.83564241083486
2796;96.95957080333318
2892;96.57399646685553
2988;96.8077809511947
3085;97.03660681512197
3181;96.93984295814322
3278;96.35091623143202
3374;97.355660751743
3470;96.78194745239864
3567;96.84801441251922
3663;96.75973062385792
3760;97.03708732224361
3856;97.34894960104842
3952;97.20801053390826
4049;97.29143519335757
4145;97.28720702105647
4242;97.41727782329346
4338;97.1481601147008
4434;97.45091085710082
4531;96.91124337532183
4627;97.22915205327291
4724;97.08420820291089
4820;97.3598083998029
4916;97.25269827544538
5013;97.41207064956092
5109;96.73722351172066
5206;97.02549619191831
5302;97.07042664374498
5398;97.4164294472447
5495;96.70101600486718
5591;96.91351364632797
5688;96.80592821012995
5784;97.30751217721138
5880;96.38095510645077
5977;96.02827653711722
6073;95.11441353876299
6170;94.60989993325222
6266;94.17677348253278
6362;93.99269562537276
6459;93.16588207375291
6555;91.23045894904183
6652;89.31678446743211
6748;86.78249945069105
6844;85.59148560552339
6941;83.21887297471785
7037;80.28496232850846
7134;78.11010934602352
7230;77.74346448483796
7326;74.78093781392673
7423;73.15994944252088
7519;61.05002173785558
7616;46.387754088752345
7712;39.118327079610744
7808;40.01466438425247
7905;15.770869964170634
