"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,247.639375,12.186192,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,697.918401,17.831743,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,703.089485,8.204435,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.915579,2.024987,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2289.190211,21.440255,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11054.767625,121.321814,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,669.119475,6.603015,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,249.956752,2.978700,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.871625,1.080904,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,669.351778,15.303441,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.325916,0.127709,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,991.398837,9.371225,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4562.109038,86.696148,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.584099,0.173408,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.610006,0.519984,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.996814,0.303853,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,358.964974,7.227630,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10495.610837,131.760724,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.697376,1.508557,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,516.102322,11.377534,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1018.886261,4.772366,"ops/min"
