"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,256.642202,11.581944,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,693.396401,16.996294,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,700.016438,6.398493,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.304950,0.281436,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2316.827637,8.285044,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12572.420084,134.594977,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,695.668553,9.768980,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.876657,1.908434,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.671455,1.286573,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,630.494227,7.127222,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.141338,0.159850,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,879.940487,11.703735,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4331.875557,214.332085,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.287591,0.143336,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.711759,1.562579,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.824208,0.209357,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,280.910132,12.618432,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10909.141330,172.960196,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.787252,1.731517,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,501.989578,9.028056,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1039.302426,9.914014,"ops/min"
