MemTotal:       16380096 kB
MemFree:        14923632 kB
MemAvailable:   15452256 kB
Buffers:           35896 kB
Cached:           736272 kB
SwapCached:            0 kB
Active:           394440 kB
Inactive:         802308 kB
Active(anon):       1760 kB
Inactive(anon):   440492 kB
Active(file):     392680 kB
Inactive(file):   361816 kB
Unevictable:        5492 kB
Mlocked:            5492 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               232 kB
Writeback:             0 kB
AnonPages:        430300 kB
Mapped:           208780 kB
Shmem:             12712 kB
KReclaimable:      54288 kB
Slab:             118924 kB
SReclaimable:      54288 kB
SUnreclaim:        64636 kB
KernelStack:        7416 kB
PageTables:        13696 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3060440 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54688 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      143212 kB
DirectMap2M:     4050944 kB
DirectMap1G:    14680064 kB
