Timestamp,Slave 0,
1696896257071,566576,
1696896257075,104168,,
1696896258036,680448,
1696896258041,104784,,
1696896259027,104784,,
1696896259037,917728,
1696896260032,104784,,
1696896260045,1427700,
1696896261033,1947236,
1696896261035,104784,,
1696896262038,2496068,
1696896262039,104876,,
1696896263027,104876,,
1696896263034,3077120,
1696896264049,3384412,
1696896264052,104876,,
1696896265036,104876,,
1696896265055,3391012,
1696896266036,104976,,
1696896266037,3391540,
1696896267037,104976,,
1696896267055,3392596,
1696896268039,104976,,
1696896268055,3392596,
1696896269027,104976,,
1696896269030,3393244,
1696896270037,104976,,
1696896270040,3393244,
1696896271040,104976,,
1696896271047,3393508,
1696896272048,105076,,
1696896272078,3394300,
1696896273029,105076,,
1696896273031,3394368,
1696896274036,105076,,
1696896274038,3394376,
1696896275040,105076,3394640,
1696896276043,105076,,
1696896276065,3394640,
1696896277030,105076,,
1696896277037,3395940,
1696896278039,105248,,
1696896278042,3398052,
1696896279038,105248,3398316,
1696896280031,105248,,
1696896280047,3398320,
1696896281036,105248,,
1696896281048,3398584,
1696896282033,105248,,
1696896282036,3398584,
1696896283042,105248,,
1696896283046,3398848,
1696896284032,105248,,
1696896284039,3399112,
1696896285034,105248,,
1696896285043,3399112,
1696896286030,105248,,
1696896286031,3399112,
1696896287030,105248,,
1696896287098,3399112,
1696896288029,105248,,
1696896288041,3399112,
1696896289038,105248,,
1696896289040,3399112,
1696896290041,105248,,
1696896290068,3399112,
1696896291031,105248,,
1696896291037,3399112,
1696896292034,105248,,
1696896292044,3399112,
1696896293034,105248,,
1696896293041,3399112,
1696896294033,105248,,
1696896294046,3399112,
1696896295030,105248,,
1696896295035,3399112,
1696896296025,105248,,
1696896296036,3399112,
1696896297026,105248,,
1696896297031,3399112,
1696896298031,105248,,
1696896298039,3399112,
1696896299025,105248,,
1696896299031,3399112,
1696896300030,105248,,
1696896300036,3399112,
1696896301030,105248,,
1696896301047,3399112,
1696896302036,105248,,
1696896302052,3399112,
1696896303030,105248,,
1696896303041,3399112,
1696896304026,105248,,
1696896304031,3399112,
1696896305044,105248,,
1696896305045,3399112,
1696896306029,105248,,
1696896306044,3399112,
1696896307035,105248,,
1696896307039,3399112,
1696896308024,105248,,
