Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1296.0
Domain Marker;max-jOPS;6054.0
Domain Marker;Last Success for SLAs;2890.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
69;87.28432391234682
138;92.2582442363598
206;92.7147915780436
275;93.43946776309708
344;93.92001909530615
413;94.29036725696751
482;94.42557319376502
550;95.14193328186872
619;95.0076941688171
688;95.39562245866797
757;94.77551897338861
826;95.2774082967515
894;95.75793383519687
963;95.6252304263209
1032;96.25629848379306
1101;96.18888856384456
1170;96.30061248901798
1238;96.36941619906776
1307;96.14583696969069
1376;95.62540711210845
1445;96.23082585597052
1514;96.70561073436077
1582;96.86645448488937
1651;96.17318226497305
1720;96.68450235111845
1789;96.4305600702018
1858;97.4521177523226
1926;96.58617563992206
1995;96.47372332599504
2064;96.93603097181706
2133;96.80903737355835
2202;96.61092337792117
2270;96.87929506444733
2339;96.31747253218833
2408;96.48907979228723
2477;96.45987412415863
2546;96.9987752787
2614;96.96800174298968
2683;96.34576872744606
2752;96.70903584925428
2821;96.84687313236192
2890;96.5509217856529
2958;96.94604017387314
3027;96.64940612987158
3096;95.72602681659528
3165;96.3144785451548
3234;96.28457630213936
3302;96.6020188409966
3371;96.33245695520853
3440;96.73547442542261
3509;96.40439979496408
3578;96.88203075010269
3646;96.98447495822548
3715;95.87712784460969
3784;97.160097274657
3853;96.55415112636062
3922;96.1501620227489
3990;95.68585878776669
4059;96.5922454431639
4128;96.15483756458278
4197;95.8198338839915
4266;96.01326198681788
4334;95.69723625306266
4403;95.82840044319623
4472;95.69705922645443
4541;95.16966661494513
4610;95.3440068224049
4678;95.28818931918258
4747;94.29018480028552
4816;95.09196549888159
4885;94.69545727060792
4954;92.15498682498396
5022;93.36348127521121
5091;93.31298082079753
5160;90.50841358865655
5229;90.56990648493512
5298;89.68283884736337
5366;88.25584571239409
5435;86.4954055262168
5504;86.61667813550748
5573;84.58592167224676
5642;84.24374724709104
5710;80.92076428120588
5779;74.33070395923906
5848;74.46611886150887
5917;63.51332637227113
5986;67.3208473583093
6054;56.88652449032901
6123;37.06701510562821
6192;46.362415855239234
6261;17.36272305233276
6330;20.509604422489815
6398;7.354138708773909
6467;13.307832971045265
