MemTotal:       16380096 kB
MemFree:         6308860 kB
MemAvailable:   15358812 kB
Buffers:           60204 kB
Cached:          9089604 kB
SwapCached:            0 kB
Active:           742300 kB
Inactive:        8853208 kB
Active(anon):       1872 kB
Inactive(anon):   461584 kB
Active(file):     740428 kB
Inactive(file):  8391624 kB
Unevictable:        5500 kB
Mlocked:            5500 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            337508 kB
Writeback:             0 kB
AnonPages:        451332 kB
Mapped:           239060 kB
Shmem:             12800 kB
KReclaimable:     255380 kB
Slab:             345032 kB
SReclaimable:     255380 kB
SUnreclaim:        89652 kB
KernelStack:        7584 kB
PageTables:        13788 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3207660 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54712 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      188268 kB
DirectMap2M:    10297344 kB
DirectMap1G:     8388608 kB
