Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3570.0
Domain Marker;max-jOPS;9931.0
Domain Marker;Last Success for SLAs;7044.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.70864574569381
231;93.37116198147234
346;94.07764865964026
462;94.65836685109262
577;95.24068457181595
693;95.2168135081727
808;95.85688372229446
924;96.67465270390036
1039;96.38191685695021
1155;96.58900912193602
1270;96.67331548018286
1386;97.12571489086078
1501;97.54054750133972
1617;97.29712555114489
1732;97.22492272343911
1848;97.50057679661826
1963;97.49357612883053
2079;97.56251754707495
2194;97.53397292016177
2310;97.35939849889373
2425;97.97158899334322
2541;98.03795219712268
2656;97.90617598524317
2772;98.04817656636938
2887;97.90813928812544
3002;97.8173202996288
3118;97.88935904921706
3233;97.67003062486029
3349;97.96621129739174
3464;98.0144178593416
3580;98.34840631362188
3695;97.95862721356868
3811;97.9495510319649
3926;98.15787948243495
4042;98.24199495775659
4157;98.03757153356055
4273;98.5033748749691
4388;98.14603084739485
4504;98.21577337158227
4619;98.39811926048348
4735;97.9874983900507
4850;98.32448227018648
4966;98.35881010307016
5081;98.4837972061393
5197;98.31479717049268
5312;98.30281851123142
5428;98.08648877683872
5543;98.12427691327717
5659;97.97747692207774
5774;97.68796312090436
5889;98.03547779849114
6005;98.2912488433262
6120;98.20222783531759
6236;98.13284085468895
6351;98.15094534592966
6467;97.70470724220867
6582;95.80332767106204
6698;94.64647521554636
6813;92.3867487559938
6929;90.94587849859913
7044;88.99320235310879
7160;87.91862933763869
7275;86.6529302859327
7391;85.28569041305433
7506;84.22438193083532
7622;82.4688008316154
7737;81.57454573346051
7853;80.02834684454045
7968;79.18464745719811
8084;76.46657995977178
8199;76.24434934485745
8315;74.46301776646689
8430;73.50877554003812
8546;71.66968903902209
8661;70.12406313752258
8776;67.02722882024186
8892;68.38450567874895
9007;66.56678206916587
9123;64.62880471551871
9238;62.56392080145607
9354;61.05831470167475
9469;58.9605952621657
9585;56.76575252704853
9700;51.810344993834164
9816;52.680880263067735
9931;23.455734445323273
10047;14.383812482827064
10162;6.435768531127469
10278;10.138056765919346
10393;16.758128564720963
