22:54:21,079 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
22:54:21,097 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
22:54:21,099 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
22:54:21,104 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
22:54:21,332 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
22:54:21,333 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
22:54:26,335 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
22:54:26,337 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
22:54:26,337 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
22:54:26,338 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
22:54:26,396 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
22:54:26,396 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
22:54:26,534 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
22:54:27,696 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
22:54:27,717 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
22:54:27,800 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
22:54:29,485 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 36 ms, 1 = 19 ms, 2 = 21 ms]
22:54:29,485 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
22:54:29,486 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
22:54:29,490 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
22:54:29,491 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
22:54:29,495 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
22:54:37,052 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.14 seconds, 1 = 7.09 seconds, 2 = 7.55 seconds]
22:54:37,054 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
22:54:37,055 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
22:54:37,061 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
22:54:37,061 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
22:54:37,062 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
22:54:37,124 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
22:54:37,133 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 6 ms, 2 = 5 ms]
22:54:37,134 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
22:54:37,142 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
22:54:43,933 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 6.78 seconds, 1 = 6.78 seconds, 2 = 6.73 seconds]
22:54:43,933 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
22:54:43,940 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
22:54:43,942 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
22:55:43,977 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
22:55:43,977 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
22:55:43,978 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
22:55:43,979 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
22:55:44,130 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 134 ms, 1 = 137 ms, 2 = 149 ms]
22:55:44,130 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
22:55:44,131 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
22:55:46,453 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.32 seconds, 1 = 2.27 seconds, 2 = 2.27 seconds]
22:55:46,453 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
