Timestamp,Slave 0,
1724919082748,0,,
1724919082754,0,
1724919082763,25,,
1724919082765,84,
1724919083750,25,,
1724919083755,243,
1724919084749,25,,
1724919084756,1139,
1724919085749,25,,
1724919085755,2697,
1724919086749,25,,
1724919086755,556,
1724919087749,25,,
1724919087755,880,
1724919088749,25,,
1724919088755,1203,
1724919089749,25,,
1724919089756,1521,
1724919090749,25,,
1724919090755,1857,
1724919091749,25,,
1724919091755,2181,
1724919092749,25,,
1724919092755,2510,
1724919093749,25,,
1724919093755,2841,
1724919094749,6,,
1724919094755,750,
1724919095749,6,,
1724919095755,1076,
1724919096749,6,,
1724919096755,1409,
1724919097749,6,,
1724919097755,1733,
1724919098749,6,,
1724919098755,2059,
1724919099749,6,,
1724919099755,2387,
1724919100749,6,,
1724919100755,2713,
1724919101749,6,,
1724919101755,625,
1724919102749,6,,
1724919102755,954,
1724919103749,6,,
1724919103755,1283,
1724919104749,6,,
1724919104755,1602,
1724919105749,6,,
1724919105755,1917,
1724919106749,6,,
1724919106755,2243,
1724919107749,6,,
1724919107755,2566,
1724919108750,6,,
1724919108765,506,
1724919109749,6,,
1724919109755,817,
1724919110749,6,,
1724919110755,1143,
1724919111749,6,,
1724919111755,1467,
1724919112749,6,,
1724919112755,1794,
1724919113749,6,,
1724919113755,2127,
1724919114749,6,,
1724919114755,2461,
1724919115749,6,,
1724919115755,2791,
1724919116749,6,,
1724919116755,711,
1724919117749,6,,
1724919117755,1045,
1724919118749,6,,
1724919118755,1368,
1724919119749,6,,
1724919119755,1692,
1724919120749,6,,
1724919120755,2019,
1724919121749,6,,
1724919121755,2343,
1724919122749,6,,
1724919122755,2673,
1724919123749,6,,
1724919123755,579,
1724919124749,6,,
1724919124755,907,
1724919125749,6,,
1724919125755,1232,
1724919126749,6,,
1724919126755,1552,
1724919127749,6,,
1724919127755,1875,
1724919128749,6,,
1724919128755,2201,
1724919129749,6,,
1724919129755,2522,
1724919130749,6,,
1724919130780,506,
1724919131749,6,,
1724919131755,778,
1724919132749,6,,
1724919132755,1106,
1724919133750,6,,
1724919133755,1418,
1724919134749,6,,
1724919134755,1746,
1724919135749,6,,
1724919135755,2074,
1724919136749,10,,
1724919136755,2404,
1724919137749,10,,
1724919137755,2736,
1724919138749,10,,
1724919138755,651,
1724919139749,10,,
1724919139755,972,
1724919140749,10,,
1724919140755,1300,
1724919141749,10,,
1724919141755,1627,
1724919142749,10,,
1724919142755,1948,
1724919143749,18,,
1724919143755,567,
1724919144749,18,,
1724919144755,722,
1724919145749,18,,
1724919145755,1069,
1724919146749,18,,
1724919146755,1425,
1724919147749,18,,
1724919147755,1788,
1724919148749,18,,
1724919148755,2140,
1724919149749,18,,
1724919149779,141,
1724919150749,18,,
1724919150755,443,
1724919151749,18,,
1724919151755,819,
1724919152749,18,,
1724919152755,1186,
1724919153749,18,,
1724919153755,1552,
1724919154749,18,,
1724919154755,1913,
1724919155749,18,,
1724919155755,2264,
1724919156749,18,,
1724919156755,242,
1724919157749,18,,
1724919157755,607,
1724919158749,18,,
1724919158755,999,
1724919159749,18,,
1724919159755,1362,
1724919160749,18,,
1724919160755,1713,
1724919161749,18,,
1724919161755,2100,
1724919162749,18,,
1724919162778,141,
1724919163749,18,,
1724919163755,472,
1724919164749,18,,
1724919164755,854,
1724919165749,18,,
1724919165755,1224,
1724919166749,18,,
1724919166755,1600,
1724919167749,18,,
1724919167755,1976,
1724919168749,18,,
1724919168755,2368,
1724919169749,18,,
1724919169755,342,
1724919170749,18,,
1724919170755,734,
1724919171749,18,,
1724919171755,1116,
1724919172749,18,,
1724919172755,1504,
1724919173749,18,,
1724919173755,1890,
1724919174749,18,,
1724919174755,2285,
1724919175749,18,,
1724919175755,266,
1724919176749,18,,
1724919176755,658,
1724919177749,18,,
1724919177755,1030,
1724919178749,18,,
1724919178755,1416,
1724919179749,18,,
1724919179755,1795,
1724919180749,22,,
1724919180755,2173,
1724919181755,168,
1724919181758,22,,
1724919182755,573,
1724919182756,22,,
1724919183749,22,,
1724919183755,956,
1724919184749,22,,
1724919184755,1332,
1724919185749,22,,
1724919185755,1709,
1724919186749,22,,
1724919186755,2102,
1724919187749,22,,
1724919187794,195,
1724919188749,22,,
1724919188755,488,
1724919189749,22,,
1724919189755,873,
1724919190749,22,,
1724919190755,1249,
1724919191749,22,,
1724919191755,1628,
1724919192749,22,,
1724919192755,2021,
1724919193749,22,,
1724919193755,2416,
1724919194755,22,402,
1724919195749,22,,
1724919195755,772,
1724919196749,22,,
1724919196755,1158,
1724919197749,22,,
1724919197755,1546,
1724919198749,22,,
1724919198755,1933,
1724919199749,22,,
1724919199755,2318,
1724919200749,22,,
1724919200755,298,
1724919201749,22,,
1724919201755,689,
1724919202749,22,,
1724919202755,1065,
1724919203749,22,,
1724919203755,1434,
1724919204749,22,,
1724919204755,1820,
1724919205749,22,,
1724919205755,2210,
1724919206749,22,,
1724919206755,189,
1724919207749,22,,
1724919207755,594,
1724919208749,22,,
1724919208755,972,
1724919209751,22,,
1724919209759,1338,
1724919210749,22,,
1724919210755,1714,
1724919211749,22,,
1724919211755,2106,
1724919212749,22,,
1724919212775,135,
1724919213749,22,,
1724919213755,480,
1724919214749,22,,
1724919214755,866,
1724919215749,22,,
1724919215755,1262,
1724919216749,22,,
1724919216755,1648,
1724919217749,22,,
1724919217755,2035,
1724919218749,22,,
1724919218755,2428,
1724919219749,22,,
1724919219755,407,
1724919220749,26,,
1724919220755,795,
1724919221749,26,,
1724919221755,1175,
1724919222749,26,,
1724919222755,1551,
1724919223749,26,,
1724919223755,1938,
1724919224749,26,,
1724919224755,2331,
1724919225749,26,,
1724919225755,323,
1724919226749,26,,
1724919226755,715,
1724919227749,26,,
1724919227755,1103,
1724919228749,26,,
1724919228755,1489,
1724919229749,26,,
1724919229755,1875,
1724919230749,26,,
1724919230755,2268,
1724919231749,26,,
1724919231755,2434,
1724919232749,26,,
1724919232755,415,
1724919233749,26,,
1724919233755,813,
1724919234749,26,,
1724919234755,1188,
1724919235749,26,,
1724919235755,1577,
1724919236749,26,,
1724919236755,1965,
1724919237749,26,,
1724919237755,2356,
1724919238749,26,,
1724919238755,332,
1724919239749,26,,
1724919239755,715,
1724919240749,26,,
1724919240755,1108,
1724919241749,26,,
1724919241755,1497,
1724919242749,26,,
1724919242755,1883,
1724919243749,26,,
1724919243755,2277,
1724919244749,26,,
1724919244755,247,
1724919245749,26,,
1724919245755,649,
1724919246749,26,,
1724919246755,1029,
1724919247749,26,,
1724919247755,1399,
1724919248749,26,,
1724919248755,1789,
1724919249749,26,,
1724919249755,2176,
1724919250749,26,,
1724919250755,153,
1724919251749,26,,
1724919251755,558,
1724919252749,26,,
1724919252755,942,
1724919253749,26,,
1724919253755,1324,
1724919254749,26,,
1724919254755,1699,
1724919255749,26,,
1724919255755,2083,
1724919256749,26,,
1724919256755,2483,
1724919257749,26,,
1724919257755,463,
1724919258749,26,,
1724919258755,831,
1724919259749,26,,
1724919259755,1218,
1724919260749,26,,
1724919260755,1611,
1724919261749,26,,
1724919261755,1995,
1724919262749,26,,
1724919262755,2377,
1724919263749,26,,
1724919263755,361,
1724919264749,26,,
1724919264755,749,
1724919265749,30,,
1724919265755,1129,
1724919266749,30,,
1724919266755,1515,
1724919267749,30,,
1724919267755,1905,
1724919268749,30,,
1724919268755,2297,
1724919269749,30,,
1724919269755,283,
1724919270749,30,,
1724919270755,675,
1724919271749,30,,
1724919271760,1073,
1724919272749,30,,
1724919272755,1435,
1724919273749,30,,
1724919273755,1823,
1724919274749,30,,
1724919274755,2207,
1724919275749,30,,
1724919275755,190,
1724919276749,30,,
1724919276755,579,
1724919277749,30,,
1724919277755,955,
1724919278749,30,,
1724919278755,1341,
1724919279749,30,,
1724919279755,1729,
1724919280749,30,,
1724919280755,2121,
1724919281759,30,,
1724919281790,198,
1724919282749,30,,
1724919282755,492,
1724919283749,30,,
1724919283755,885,
1724919284749,30,,
1724919284755,1263,
1724919285749,30,,
1724919285755,1640,
1724919286749,30,,
1724919286755,2027,
1724919287749,30,,
1724919287755,2421,
1724919288749,30,,
1724919288755,409,
1724919289749,30,,
1724919289755,800,
1724919290749,30,,
1724919290755,1176,
1724919291755,1567,
1724919291756,30,,
1724919292749,30,,
1724919292755,1952,
1724919293749,30,,
1724919293755,2355,
1724919294749,30,,
1724919294755,337,
1724919295749,30,,
1724919295755,731,
1724919296749,30,,
1724919296755,1113,
1724919297749,30,,
1724919297755,1501,
1724919298754,30,,
1724919298755,1741,
1724919299749,30,,
1724919299755,2127,
1724919300754,30,,
1724919300770,141,
1724919301749,30,,
1724919301755,429,
1724919302749,30,,
1724919302755,821,
1724919303749,30,,
1724919303755,1195,
1724919304749,30,,
1724919304755,1566,
1724919305749,30,,
1724919305755,1956,
1724919306749,30,,
1724919306755,2345,
1724919307749,30,,
1724919307755,324,
1724919308749,30,,
1724919308755,719,
1724919309749,30,,
1724919309755,1102,
1724919310749,30,,
1724919310755,1489,
1724919311749,30,,
1724919311755,1878,
1724919312749,34,,
1724919312755,2273,
1724919313749,34,,
1724919313755,240,
1724919314749,34,,
1724919314755,629,
1724919315749,34,,
1724919315755,1004,
1724919316749,34,,
1724919316755,1392,
1724919317749,34,,
1724919317755,1780,
1724919318749,34,,
1724919318755,2170,
1724919319749,34,,
1724919319757,150,
1724919320749,34,,
1724919320755,508,
1724919321749,34,,
1724919321755,888,
1724919322749,34,,
1724919322755,1268,
1724919323749,34,,
1724919323755,1652,
1724919324749,34,,
1724919324755,2038,
1724919325749,34,,
1724919325755,2427,
1724919326749,34,,
1724919326755,414,
1724919327749,34,,
1724919327755,804,
1724919328749,34,,
1724919328755,1186,
1724919329749,34,,
1724919329755,1561,
1724919330749,34,,
1724919330755,1949,
1724919331750,34,,
1724919331755,2332,
1724919332749,34,,
1724919332755,316,
1724919333749,34,,
1724919333755,712,
1724919334749,34,,
1724919334755,1088,
1724919335749,34,,
1724919335755,1475,
1724919336749,34,,
1724919336756,1860,
1724919337751,34,,
1724919337755,2246,
1724919338749,34,,
1724919338755,218,
1724919339749,34,,
1724919339755,589,
1724919340749,34,,
1724919340755,962,
1724919341749,34,,
1724919341755,1350,
1724919342748,34,,
1724919342755,1736,
1724919343749,34,,
1724919343755,2120,
1724919344748,34,,
1724919344775,141,
1724919345749,34,,
1724919345755,492,
1724919346749,34,,
1724919346755,880,
1724919347749,34,,
1724919347755,1264,
1724919348749,34,,
1724919348755,1656,
1724919349749,34,,
1724919349755,2052,
1724919350749,34,,
1724919350755,2454,
1724919351749,34,,
1724919351755,446,
1724919352749,34,,
1724919352755,836,
1724919353749,34,,
1724919353755,1220,
1724919354749,34,,
1724919354755,1600,
1724919355749,34,,
1724919355755,1988,
1724919356749,34,,
1724919356755,2389,
1724919357748,34,,
1724919357755,382,
1724919358749,34,,
1724919358755,776,
1724919359749,38,,
1724919359755,1160,
1724919360749,38,,
1724919360755,1540,
1724919361749,38,,
1724919361755,1928,
1724919362749,38,,
1724919362755,2318,
1724919363748,38,,
1724919363755,308,
1724919364749,38,,
1724919364755,698,
1724919365749,38,,
1724919365755,1078,
1724919366749,38,,
1724919366755,1460,
1724919367749,38,,
1724919367755,1815,
1724919368748,38,,
1724919368755,2200,
1724919369755,188,
1724919369757,38,,
1724919370749,38,,
1724919370755,573,
1724919371749,38,,
1724919371755,962,
1724919372749,38,,
1724919372755,1352,
1724919373749,38,,
1724919373755,1731,
1724919374749,38,,
1724919374755,2102,
1724919375750,38,,
1724919375774,141,
1724919376749,38,,
1724919376755,490,
1724919377749,38,,
1724919377755,876,
1724919378749,38,,
1724919378755,1249,
1724919379749,38,,
1724919379755,1642,
1724919380748,38,,
1724919380755,2038,
1724919381749,38,,
1724919381755,2422,
1724919382749,38,,
1724919382755,406,
1724919383749,38,,
1724919383755,792,
1724919384749,38,,
1724919384755,1178,
1724919385749,38,,
1724919385755,1560,
1724919386748,38,,
1724919386755,1952,
1724919387748,38,,
1724919387755,2346,
1724919388749,38,,
1724919388755,334,
1724919389749,38,,
1724919389755,694,
1724919390749,38,,
1724919390755,1074,
1724919391749,38,,
1724919391755,1452,
1724919392749,38,,
1724919392755,1836,
1724919393748,38,,
1724919393755,2224,
1724919394748,38,,
1724919394755,200,
1724919395749,38,,
1724919395755,596,
1724919396749,38,,
1724919396755,976,
1724919397749,38,,
1724919397755,1363,
1724919398748,38,,
1724919398755,1749,
1724919399748,38,,
1724919399755,2139,
1724919400749,38,,
1724919400767,142,
1724919401749,38,,
1724919401755,512,
1724919402749,38,,
1724919402755,903,
1724919403749,38,,
1724919403755,1285,
1724919404748,38,,
1724919404755,1661,
1724919405749,42,,
1724919405755,2053,
1724919406748,42,,
1724919406755,2447,
1724919407749,42,,
1724919407755,427,
1724919408749,42,,
1724919408755,819,
1724919409749,42,,
1724919409755,1189,
1724919410748,42,,
1724919410755,1570,
1724919411748,42,,
1724919411755,1957,
1724919412748,42,,
1724919412755,2347,
1724919413748,42,,
1724919413755,326,
1724919414749,42,,
1724919414755,711,
1724919415749,42,,
1724919415755,1093,
1724919416748,42,,
1724919416755,1481,
1724919417749,42,,
1724919417755,1871,
1724919418748,42,,
1724919418755,2261,
1724919419749,42,,
1724919419755,239,
1724919420748,42,,
1724919420755,633,
1724919421749,42,,
1724919421755,1015,
1724919422749,42,,
1724919422755,1393,
1724919423749,42,,
1724919423755,1781,
1724919424748,42,,
1724919424755,2171,
1724919425749,42,,
1724919425755,146,
1724919426748,42,,
1724919426755,553,
1724919427749,42,,
1724919427755,941,
1724919428748,42,,
1724919428755,1320,
1724919429749,42,,
1724919429755,1709,
1724919430748,42,,
1724919430755,2093,
1724919431748,42,,
1724919431778,145,
1724919432749,42,,
1724919432755,479,
1724919433749,42,,
1724919433755,867,
1724919434749,42,,
1724919434755,1245,
1724919435749,42,,
1724919435755,1619,
1724919436748,42,,
1724919436755,2006,
1724919437748,42,,
1724919437755,2405,
1724919438749,42,,
1724919438755,393,
1724919439749,42,,
1724919439755,781,
1724919440750,42,,
1724919440755,1163,
1724919441749,42,,
1724919441755,1484,
1724919442748,42,,
1724919442755,1878,
1724919443748,42,,
1724919443755,2273,
1724919444748,42,,
1724919444755,257,
1724919445749,42,,
1724919445755,646,
1724919446749,42,,
1724919446755,1043,
1724919447749,42,,
1724919447755,1431,
1724919448749,42,,
1724919448755,1816,
1724919449748,42,,
1724919449755,2203,
1724919450748,42,,
1724919450755,178,
1724919451749,42,,
1724919451755,575,
1724919452749,42,,
1724919452755,961,
1724919453749,46,,
1724919453755,1341,
1724919454748,46,,
1724919454755,1721,
1724919455748,46,,
1724919455755,2113,
1724919456748,46,,
1724919456771,144,
1724919457748,46,,
1724919457755,495,
1724919458749,46,,
1724919458755,883,
1724919459748,46,,
1724919459755,1260,
1724919460748,46,,
1724919460755,1648,
1724919461748,46,,
1724919461755,2035,
1724919462748,46,,
1724919462755,2423,
1724919463749,46,,
1724919463755,409,
1724919464749,46,,
1724919464755,799,
1724919465749,46,,
1724919465755,1164,
