"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,341.555377,21.839338,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,634.365865,64.778806,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,726.869606,4.419392,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.923478,0.293437,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2301.388753,6.546511,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9444.301165,60.839054,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,706.817033,22.844845,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.908301,1.879371,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.382278,0.912493,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,689.219733,5.169609,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.920719,0.184979,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,990.908644,16.048433,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4130.072008,34.450439,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.526588,0.899949,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.176819,0.712253,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.125398,8.169796,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,357.622502,18.609145,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10812.873790,119.729818,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.069628,3.208978,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,562.339588,19.004196,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1199.293589,6.814622,"ops/min"
