"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,218.696553,5.615615,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,485.653378,12.382177,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,538.717185,5.263610,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,43.597613,2.832383,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1998.225413,57.367985,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9536.636668,155.875696,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,485.476584,12.915814,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.933223,3.075824,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.897195,0.675330,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,399.729236,6.227048,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.278439,0.175297,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,749.120794,8.265387,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3159.764262,57.006402,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.926423,0.060010,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,236.802011,0.563908,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.724280,0.176673,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,274.378162,7.306916,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8633.156621,112.503098,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.681290,2.141393,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,390.591947,11.058109,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,965.297351,10.095717,"ops/min"
