"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,260.668682,10.384679,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,713.454132,14.464741,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,697.788248,9.406023,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.752227,1.655221,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2298.910834,14.246680,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12557.327035,105.367328,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,709.090503,4.680569,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,254.474247,4.938588,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.207685,0.600250,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,633.470433,11.564251,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.797217,0.136598,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,883.479867,10.167655,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4435.621373,84.021124,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.520067,0.157901,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.417666,0.363711,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.833723,0.257582,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,277.444191,2.092310,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10780.952682,198.586784,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.401293,1.705348,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,511.151857,8.838578,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1089.242085,8.433203,"ops/min"
