02:31:22,757 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
02:31:22,767 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
02:31:22,768 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
02:31:22,771 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
02:31:22,977 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
02:31:22,979 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
02:31:27,980 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
02:31:27,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
02:31:27,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
02:31:27,984 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
02:31:28,058 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
02:31:28,058 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
02:31:28,177 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
02:31:29,191 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
02:31:29,215 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
02:31:29,303 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
02:31:31,217 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 26 ms, 1 = 65 ms, 2 = 35 ms]
02:31:31,217 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
02:31:31,218 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
02:31:31,228 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
02:31:31,229 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
02:31:31,260 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
02:31:38,584 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.01 seconds, 1 = 6.86 seconds, 2 = 7.31 seconds]
02:31:38,586 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
02:31:38,587 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
02:31:38,595 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
02:31:38,596 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
02:31:38,597 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
02:31:38,648 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
02:31:38,655 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 5 ms, 1 = 3 ms, 2 = 5 ms]
02:31:38,655 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
02:31:38,661 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
02:31:46,859 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 8.19 seconds, 1 = 8.01 seconds, 2 = 8.14 seconds]
02:31:46,859 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
02:31:46,867 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
02:31:46,869 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
02:32:46,902 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
02:32:46,902 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
02:32:46,903 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
02:32:46,904 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
02:32:47,033 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 111 ms, 1 = 126 ms, 2 = 121 ms]
02:32:47,033 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
02:32:47,034 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
02:32:49,297 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.25 seconds, 1 = 2.26 seconds, 2 = 2.26 seconds]
02:32:49,297 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
02:32:49,325 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
02:32:49,325 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
02:42:49,673 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
02:42:49,821 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
02:42:49,823 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
02:42:49,830 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
02:42:49,832 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
02:42:50,950 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
02:42:50,951 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
02:42:55,992 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
02:42:55,992 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
02:42:55,992 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
02:42:55,993 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
02:42:55,993 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 26 secs
02:42:56,028 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 27 secs
02:42:56,028 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 27 secs, reporting...
02:42:56,028 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@a38c7fe
02:42:56,029 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
02:42:56,073 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
02:42:56,113 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
02:42:56,135 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
02:42:56,144 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
02:42:56,150 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
02:42:56,155 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@6c1a5b54
02:42:58,484 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
02:42:58,488 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
