"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,332.204515,16.935511,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,596.944810,46.247591,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,712.408405,4.964218,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.114635,0.380267,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,611.849296,7.296556,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,7243.190550,62.377746,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,736.131063,38.964131,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.620064,3.233741,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.086234,0.979113,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,690.227671,4.344700,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.299281,0.127554,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,1008.572531,11.420266,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4162.232218,104.023516,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.851084,0.044711,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.908609,1.125741,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.207930,6.999375,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,383.981293,13.788040,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11066.713199,185.065972,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,143.502772,1.739562,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,562.100589,16.279623,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1237.872753,12.883121,"ops/min"
