Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3637.0
Domain Marker;max-jOPS;10047.0
Domain Marker;Last Success for SLAs;6698.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;92.0963820245168
231;93.09315978274714
346;93.89506511180018
462;94.55970278897861
577;94.65492002733846
693;95.97114658980662
808;96.05218299843112
924;96.66625205203866
1039;96.48521179674395
1155;96.35067598768016
1270;97.08422697048933
1386;97.1314287004054
1501;96.83118758475322
1617;97.44270268952926
1732;97.2308054276233
1848;97.29779643130345
1963;97.74157235013452
2079;97.60020348374718
2194;97.51326945225732
2310;97.67506481876204
2425;97.55737606203733
2541;97.40253435247077
2656;97.83932606890413
2772;97.93926332481684
2887;97.78710477567527
3002;98.03711049795432
3118;97.92812085879875
3233;97.76758367160707
3349;97.9110429083417
3464;98.09230363758815
3580;97.98730431730642
3695;97.97293068459479
3811;98.07309916548081
3926;97.84418416122658
4042;98.04130447504505
4157;97.8071735070153
4273;98.38125551171497
4388;98.00626238413838
4504;98.138558361792
4619;97.78702425996919
4735;97.89583176444262
4850;97.99577712879545
4966;98.1607807382786
5081;98.21022422098471
5197;97.82868535258677
5312;98.128542170204
5428;98.27219142572375
5543;98.23286902881009
5659;98.22097490343046
5774;98.45450028584838
5889;98.35322085115193
6005;98.25467933667653
6120;98.40816212001417
6236;98.11987688938648
6351;98.34340121992182
6467;97.27022018025623
6582;96.18888132883286
6698;94.19757004504842
6813;92.71114190950782
6929;90.6398768312456
7044;89.19274442266564
7160;88.10234131354993
7275;86.86844518149643
7391;85.8539567123061
7506;84.04317227410937
7622;82.29954246954408
7737;81.24978458986786
7853;79.79695864854976
7968;78.3445316915158
8084;76.87222380131612
8199;75.44439525296465
8315;74.97261187736821
8430;73.30389200152914
8546;72.04668762841625
8661;68.56132293261821
8776;68.3504761756514
8892;66.92741550370731
9007;65.56046346077056
9123;64.15365274119836
9238;62.62616302429111
9354;60.5988545941739
9469;59.55773729364467
9585;56.33970655234303
9700;50.648651996693275
9816;40.1526982808257
9931;29.010186540778356
10047;20.715552997067938
10162;8.764945946078385
10278;6.170736917127797
10393;2.264166109251797
10509;1.286234771733275
