"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,329.262613,15.247214,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,568.871460,30.672054,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,724.476968,5.142409,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.164762,0.668414,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2300.889760,8.969593,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9393.633209,43.496732,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,721.288719,10.339253,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.194192,2.714194,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.233442,0.476983,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,683.768917,10.424820,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.858930,0.205456,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,995.218680,9.080978,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4628.040324,41.062589,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.915665,0.055937,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.671687,1.220190,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.656502,8.307494,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,348.646401,20.096576,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10974.688111,171.623278,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.220459,1.668638,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,562.401351,17.496252,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1191.840598,8.005295,"ops/min"
