"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,253.038727,11.447902,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,677.317942,14.189440,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,700.643286,7.282467,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.402939,0.911498,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2299.153426,19.385270,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12490.563083,129.034802,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,673.234164,7.565397,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.287917,1.753056,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.181811,0.708807,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,631.974511,9.791679,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.850620,0.105501,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,841.290283,66.558024,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4370.713709,79.146549,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.571172,0.140498,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.999835,0.480909,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.080895,0.344703,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,303.771090,22.326713,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10856.813506,141.712436,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.960955,2.096925,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,504.879995,12.113496,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1045.691706,7.856489,"ops/min"
