Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3428.0
Domain Marker;max-jOPS;9700.0
Domain Marker;Last Success for SLAs;7160.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.82140087577686
231;93.49036164200136
346;94.43181210127523
462;94.72286392714301
577;95.3347209739772
693;95.86582350945214
808;95.87543800906482
924;96.27829071818897
1039;96.29652022800035
1155;96.60495616937281
1270;96.5732609022535
1386;97.34854972888792
1501;97.06711361854259
1617;96.85364016049812
1732;97.34724224559206
1848;97.45250527846676
1963;97.75564268557223
2079;97.48441989937116
2194;97.33092078661966
2310;97.93119201127007
2425;97.71722163587405
2541;97.43858601667347
2656;97.53137187556645
2772;97.71829046587649
2887;97.94538645669284
3002;98.09852074686577
3118;98.11296034002429
3233;97.86174644965361
3349;97.85837676130056
3464;98.02024648358267
3580;98.02257307857948
3695;97.69804974910363
3811;97.97226644592935
3926;98.39888064742269
4042;98.34109946924166
4157;98.00384668499271
4273;98.11979332797596
4388;98.4997244127461
4504;98.0370282276308
4619;98.22673805404057
4735;98.21308441877167
4850;98.20723460873839
4966;98.24033739256278
5081;98.14671782433952
5197;97.6909396047969
5312;98.17034603526962
5428;98.45751625129478
5543;98.38138131180995
5659;98.67378671888144
5774;97.69147228556002
5889;97.90653894915756
6005;98.31174737776584
6120;98.31158724186533
6236;98.30263545209843
6351;98.08779057537208
6467;97.05737693114168
6582;95.91553406387587
6698;94.28481504631313
6813;92.03674415506002
6929;91.06749113650191
7044;89.10555446643895
7160;87.78959015050205
7275;86.5742893754126
7391;85.40582194721476
7506;84.33390853405682
7622;82.29322039779
7737;81.00100161154465
7853;79.6575715951544
7968;78.33178177620994
8084;77.03254809907556
8199;75.65233596160566
8315;73.52872592050589
8430;73.37294976188332
8546;71.57140865570125
8661;70.16963920583191
8776;67.6591570636953
8892;65.72072642555689
9007;64.78820268788333
9123;60.81286955276405
9238;59.934691370633054
9354;58.52923322433784
9469;54.33356136262626
9585;44.007435317148015
9700;20.098217094879868
9816;15.866782092297855
9931;8.84062912134157
10047;13.106710075196466
10162;5.011445815817442
