"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,347.960604,20.686021,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,638.770608,35.896342,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,721.374653,4.446855,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.866853,0.696335,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2300.033049,21.239707,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9413.839491,50.308252,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,738.788886,5.419864,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.292355,2.944022,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.132772,0.290917,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,682.408377,9.126858,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.875849,0.584202,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,991.470580,41.535168,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4527.043204,168.570892,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.782970,0.050227,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.690977,2.249430,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.472883,4.697335,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,314.222392,28.116187,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10973.468481,149.913657,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.794843,2.173631,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,567.446209,10.428311,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1198.992923,8.759993,"ops/min"
