Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2233.0
Domain Marker;max-jOPS;10654.0
Domain Marker;Last Success for SLAs;4566.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.1537119549934
277;93.49685690959686
415;94.56256747838405
553;94.96705599858228
692;93.37466317162145
830;95.7949383996105
969;95.41542510767582
1107;96.41611639920735
1245;96.45371548020648
1384;96.11827890063749
1522;97.1785032383281
1660;95.39405733370212
1799;96.943476629078
1937;96.88170275417691
2076;97.22804249333593
2214;97.27333462052714
2352;97.41470908039175
2491;96.34933970018994
2629;97.36639886150144
2767;97.36566719341832
2906;97.52478368892724
3044;97.1480766571781
3183;96.97312988207129
3321;96.80334339230616
3459;97.14099418425877
3598;96.69385203417642
3736;96.83269626804285
3874;97.55792373406166
4013;96.08028742517497
4151;97.29411497114214
4289;96.37795732665927
4428;96.48175015736244
4566;96.91822230868262
4705;95.80676612410097
4843;97.27590638304662
4981;95.77364261331138
5120;97.35869986785204
5258;95.6929448249942
5396;96.25833549424279
5535;95.5820023886294
5673;95.69009856107728
5812;95.12742277778423
5950;94.04326995849533
6088;94.9535471349315
6227;95.50124848924374
6365;95.15034063237397
6503;94.8685995547288
6642;92.30024978520288
6780;91.36818434097033
6918;88.1756640727333
7057;86.53464836123109
7195;78.96513545015365
7334;83.48356229724394
7472;81.4239803257552
7610;77.9562682775327
7749;78.69977836644975
7887;76.32479076377844
8025;74.70018429680523
8164;68.51561281910506
8302;70.05043527960134
8441;68.06485564793611
8579;67.03870101750553
8717;67.51219387892968
8856;64.10758004964516
8994;55.88516200687227
9132;59.91018859605794
9271;59.38119294462619
9409;56.64873281278095
9548;55.58244069682807
9686;53.13735424217351
9824;42.55323740391612
9963;46.11687088382143
10101;41.78950554454598
10239;42.08436037270705
10378;35.400748140533814
10516;14.669044692366288
10654;3.641745340331237
10793;2.5431584707372146
10931;1.373739074562213
11070;1.9123400856863537
11208;1.9758942866170024
