"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,250.077844,9.100778,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,611.235063,14.553695,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,637.861356,2.673237,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.511155,2.567344,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2156.185854,36.053286,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10210.784539,184.413230,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,591.949400,14.512017,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,233.758045,7.926115,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,10,62.365884,3.605751,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,571.246350,9.573064,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.115169,0.154530,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,974.583576,16.223055,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3783.036028,135.486773,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.364498,0.753112,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,360.561907,2.043422,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.383152,1.993593,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,342.979197,22.100492,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9568.872614,167.500081,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,131.444337,3.707853,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,482.747838,13.801001,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1002.395026,13.188467,"ops/min"
