MemTotal:        8135344 kB
MemFree:         7085548 kB
MemAvailable:    7266592 kB
Buffers:           39068 kB
Cached:           361292 kB
SwapCached:            0 kB
Active:           163448 kB
Inactive:         658908 kB
Active(anon):       1756 kB
Inactive(anon):   437892 kB
Active(file):     161692 kB
Inactive(file):   221016 kB
Unevictable:        5484 kB
Mlocked:            5484 kB
SwapTotal:       8134652 kB
SwapFree:        8134652 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               172 kB
Writeback:             0 kB
AnonPages:        427496 kB
Mapped:           208896 kB
Shmem:             12688 kB
KReclaimable:      38116 kB
Slab:              97556 kB
SReclaimable:      38116 kB
SUnreclaim:        59440 kB
KernelStack:        6916 kB
PageTables:        13348 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12202324 kB
Committed_AS:    2994056 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       52912 kB
VmallocChunk:          0 kB
Percpu:             3360 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      124780 kB
DirectMap2M:     4069376 kB
DirectMap1G:     6291456 kB
