"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,294.867957,12.146883,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,745.011359,18.567990,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,697.483134,4.431778,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.156633,1.502059,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2400.090510,15.049885,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13265.057138,199.023204,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,754.507710,7.268409,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.510552,3.333069,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.703406,0.714717,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,633.624640,12.242751,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.862812,0.117251,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,896.300953,22.433338,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4640.894670,3.259372,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.455505,0.156723,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.175494,0.384471,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.873199,0.385521,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,289.435600,9.175082,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11203.865690,111.752685,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,145.815643,2.324023,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,490.750269,13.409019,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1100.234142,10.863541,"ops/min"
