"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,293.263185,15.443419,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,745.793425,14.798495,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,697.702181,6.570364,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.145429,1.450356,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2412.174137,21.567226,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13255.300839,247.910311,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,743.792966,8.522068,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.650198,3.063667,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.231973,1.408003,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,638.451864,8.070198,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.826429,0.107028,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,886.366253,18.288789,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4547.003540,174.848984,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.512318,0.174467,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.002895,0.320854,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.949685,0.196135,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,301.684903,27.089965,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11083.062115,108.932410,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,148.416484,1.750356,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,475.698267,21.826593,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1099.924726,9.074154,"ops/min"
