
===================================
Domain Marker;critical-jOPS;2571.0
Domain Marker;max-jOPS;7712.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;500.0;2100.0;3300.0;3600.0;4400.0;5700.0
193.0;400.0;2400.0;3800.0;4200.0;5103.0000000000655;184000.0
289.0;400.0;2700.0;4500.0;5100.0;6300.0;187000.0
386.0;500.0;3000.0;5100.0;5700.0;7000.0;182000.0
482.0;500.0;3300.0;5800.0;6500.0;7900.0;178000.0
578.0;400.0;3400.0;6300.0;7100.0;8700.0;174000.0
675.0;500.0;3600.0;6800.0;7700.0;9500.0;174000.0
771.0;500.0;3700.0;7300.0;8300.0;10623.00000000032;182000.0
868.0;500.0;4100.0;7900.0;8900.0;10900.0;144000.0
964.0;500.0;4000.0;8400.0;9500.0;12100.0;199000.0
1060.0;500.0;4000.0;8700.0;9900.0;12300.0;178000.0
1157.0;500.0;4400.0;9400.0;10800.0;13600.0;182000.0
1253.0;400.0;4400.0;9800.0;11200.0;14000.0;189000.0
1350.0;400.0;4300.0;9900.0;11500.0;15800.0;181000.0
1446.0;400.0;4300.0;10300.0;12000.0;16100.0;175000.0
1542.0;500.0;4400.0;10500.0;12400.0;16600.0;197000.0
1639.0;500.0;4400.0;10600.0;12500.0;16613.99999999994;170000.0
1735.0;500.0;4300.0;10200.0;12200.0;16600.0;177000.0
1832.0;500.0;4300.0;10200.0;12100.0;15900.0;155000.0
1928.0;400.0;4300.0;10100.0;12100.0;18200.0;187000.0
2024.0;300.0;4300.0;9900.0;12100.0;21000.0;189000.0
2121.0;500.0;4300.0;10200.0;12400.0;25000.0;217000.0
2217.0;400.0;4300.0;9900.0;12200.0;23000.0;222000.0
2314.0;400.0;4400.0;10100.0;12500.0;32000.0;196000.0
2410.0;500.0;4500.0;10100.0;12300.0;24000.0;199000.0
2506.0;400.0;4400.0;9600.0;11900.0;30000.0;179000.0
2603.0;400.0;4400.0;10000.0;12400.0;29000.0;189000.0
2699.0;500.0;4500.0;9800.0;12300.0;38000.0;271000.0
2796.0;400.0;4600.0;10000.0;12800.0;54000.0;225000.0
2892.0;400.0;4600.0;9900.0;12400.0;43000.0;208000.0
2988.0;500.0;4700.0;10300.0;13200.0;48000.0;170000.0
3085.0;400.0;4800.0;10000.0;12500.0;37000.0;181000.0
3181.0;400.0;4800.0;10100.0;13400.0;48000.0;227000.0
3278.0;500.0;4900.0;10300.0;13600.0;50000.0;275000.0
3374.0;400.0;4900.0;10300.0;13500.0;51000.0;363000.0
3470.0;400.0;4900.0;10400.0;14400.0;50000.0;226000.0
3567.0;400.0;5000.0;10700.0;14500.0;55000.0;240000.0
3663.0;400.0;5100.0;11000.0;17200.0;59000.0;231000.0
3760.0;400.0;5200.0;11800.0;21000.0;78000.0;388000.0
3856.0;400.0;5200.0;11500.0;22000.0;71000.0;378000.0
3952.0;500.0;5300.0;11400.0;17500.0;56000.0;316000.0
4049.0;300.0;5400.0;12100.0;24000.0;90000.0;467000.0
4145.0;400.0;5500.0;13100.0;30000.0;81000.0;556000.0
4242.0;400.0;5600.0;13000.0;26000.0;65000.0;436000.0
4338.0;400.0;5700.0;13800.0;30000.0;72659.99999997439;650000.0
4434.0;400.0;5800.0;15100.0;38000.0;99000.0;525000.0
4531.0;400.0;6100.0;19300.0;41000.0;81000.0;421000.0
4627.0;400.0;6100.0;17300.0;41000.0;87000.0;384000.0
4724.0;300.0;6300.0;22000.0;42000.0;90000.0;620000.0
4820.0;400.0;6500.0;25000.0;49000.0;85000.0;690000.0
4916.0;400.0;6700.0;25000.0;48000.0;122000.0;770000.0
5013.0;400.0;6800.0;30000.0;54000.0;117000.0;880000.0
5109.0;400.0;6900.0;29000.0;53000.0;101000.0;1100000.0
5206.0;400.0;7500.0;46000.0;74000.0;118000.0;1200000.0
5302.0;400.0;7500.0;45000.0;73000.0;132000.0;920000.0
5398.0;400.0;8000.0;58000.0;80000.0;142000.0;1400000.0
5495.0;400.0;8200.0;51000.0;72000.0;123000.0;1600000.0
5591.0;400.0;8100.0;52000.0;80000.0;144000.0;980000.0
5688.0;400.0;9000.0;66000.0;103000.0;170000.0;1800000.0
5784.0;400.0;8900.0;61000.0;86000.0;138000.0;2000000.0
5880.0;400.0;9500.0;73000.0;98000.0;162000.0;1900000.0
5977.0;400.0;10000.0;84000.0;119000.0;222000.0;2700000.0
6073.0;400.0;9500.0;67000.0;90000.0;147000.0;2600000.0
6170.0;400.0;10700.0;95000.0;121000.0;179000.0;3500000.0
6266.0;400.0;14700.0;97000.0;119000.0;180000.0;3400000.0
6362.0;300.0;12700.0;138000.0;182000.0;252000.0;3800000.0
6459.0;300.0;15800.0;143000.0;183000.0;312000.0;3600000.0
6555.0;400.0;22000.0;164000.0;205000.0;271000.0;3800000.0
6652.0;400.0;37000.0;168000.0;212000.0;296000.0;4000000.0
6748.0;400.0;28000.0;163000.0;201000.0;305000.0;4700000.0
6844.0;400.0;41000.0;177000.0;218000.0;334000.0;5200000.0
6941.0;400.0;43000.0;213000.0;259000.0;371000.0;5000000.0
7037.0;400.0;54000.0;197000.0;231000.0;418000.0;4900000.0
7134.0;400.0;92000.0;259000.0;309000.0;452000.0;5300000.0
7230.0;300.0;93000.0;263000.0;315000.0;393000.0;6300000.0
7326.0;400.0;100000.0;247000.0;311000.0;408000.0;6400000.0
7423.0;400.0;181000.0;424000.0;512000.0;650000.0;9400000.0
7519.0;300.0;191000.0;423000.0;489000.0;660000.0;8100000.0
7616.0;500.0;232000.0;495000.0;582000.0;730000.0;1.3E7
7712.0;1200.0;376000.0;660000.0;760000.0;1200000.0;1.6E7
7808.0;1100.0;482000.0;850000.0;1100000.0;2900000.0;3.1E7
7905.0;500.0;352000.0;630000.0;730000.0;800000.0;3.6E7
8001.0;1400.0;780000.0;1300000.0;1600000.0;3500000.0;2.6E7
8098.0;88000.0;670000.0;1300000.0;1700000.0;3500000.0;2.6E7
