"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,217.659907,4.648227,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,470.834996,17.772026,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,546.657563,8.356186,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,44.050295,2.250895,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1904.561853,44.792194,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,8730.685394,206.314396,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,466.402405,23.908526,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,202.952230,3.246404,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.840515,1.207277,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,453.542770,13.245888,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.403823,0.143151,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,921.376847,14.339828,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3123.630811,19.954867,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.115814,0.487374,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,239.493200,1.393798,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.008669,0.439332,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,316.259879,20.990563,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8578.580426,357.903732,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.096828,2.303187,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,398.984095,25.658602,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,954.478260,12.081502,"ops/min"
