20:00:23,244 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
20:00:23,247 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
20:00:23,248 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
20:00:23,252 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
20:00:23,487 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.88.0.6:2103
20:00:23,488 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
20:00:28,489 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
20:00:28,492 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
20:00:28,492 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
20:00:28,493 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
20:00:28,630 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
20:00:28,630 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
20:00:28,698 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
20:00:29,649 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
20:00:29,651 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
20:00:29,695 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
20:00:31,431 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 167 ms, 1 = 215 ms, 2 = 174 ms]
20:00:31,431 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
20:00:31,432 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
20:00:31,436 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:00:31,436 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
20:00:31,439 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
20:00:38,981 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.18 seconds, 1 = 7.08 seconds, 2 = 7.53 seconds]
20:00:38,984 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
20:00:38,985 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
20:00:38,991 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
20:00:38,992 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
20:00:38,993 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
20:00:39,023 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
20:00:39,031 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 5 ms, 2 = 5 ms]
20:00:39,031 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
20:00:39,039 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
20:00:44,589 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.53 seconds, 1 = 5.53 seconds, 2 = 5.54 seconds]
20:00:44,589 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
