"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,261.076959,9.293798,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,467.625615,12.431859,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,548.820998,12.930539,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,46.380879,1.828159,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1883.409450,177.165050,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,7024.734446,268.534838,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,494.325244,15.897624,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,200.845066,4.101177,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,61.533484,1.186889,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,454.018074,9.883056,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.317389,0.056157,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,903.438960,37.330435,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3094.508591,48.727781,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,46.497593,0.600904,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,219.666138,0.939464,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.379477,1.773504,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,335.350492,15.809700,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8697.722937,306.773983,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.507313,1.677716,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,424.797139,18.320128,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,1026.225638,31.195987,"ops/min"
