Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3909.0
Domain Marker;max-jOPS;9700.0
Domain Marker;Last Success for SLAs;6467.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.89807065949373
231;92.86429108950371
346;94.09876683503904
462;94.81598404652242
577;95.1425276229529
693;95.6223543313665
808;95.33721005209351
924;95.78710434601528
1039;95.60407269999646
1155;95.67809941082297
1270;95.9873982945469
1386;95.95432936205194
1501;96.05892428061982
1617;96.22365886617564
1732;96.58881917995431
1848;96.95320582338138
1963;96.67085796715823
2079;96.21506936528543
2194;96.65194939700676
2310;96.78095285873707
2425;97.09338358888685
2541;97.27150659376558
2656;96.9415660223455
2772;96.6603872630619
2887;97.19066545089213
3002;97.07795197491512
3118;97.04740696374544
3233;96.98149325892516
3349;97.31127291176801
3464;96.96592067091198
3580;96.80659490556506
3695;97.06955005849174
3811;97.6292131941686
3926;97.24870601282105
4042;97.26675020588343
4157;97.61269589509712
4273;97.56278932104428
4388;97.36548223368439
4504;97.84097430614408
4619;97.52714879888428
4735;97.40328676928503
4850;97.36158608425826
4966;97.4031837115991
5081;97.5618018779704
5197;97.42067628281345
5312;97.43032320977967
5428;97.54934776611013
5543;97.70877914357656
5659;97.5815561828
5774;97.35056481999007
5889;97.37468411773389
6005;97.66632253932978
6120;97.33677583647042
6236;97.39952692172483
6351;97.55318307320822
6467;96.80235349348645
6582;95.26916289809712
6698;93.65201713050567
6813;91.15749869810043
6929;90.33586083250552
7044;88.7001047902965
7160;87.47692818252625
7275;85.77051242467299
7391;85.14618240459424
7506;83.31311811587747
7622;81.91903896500291
7737;80.5359699989104
7853;79.0529699581587
7968;77.89716906902252
8084;75.354056428254
8199;75.04220305413766
8315;73.30722404292972
8430;71.54880132191816
8546;70.22480576229931
8661;68.86257707497812
8776;67.49711081569005
8892;66.24588304683495
9007;64.32773193284348
9123;63.16431633199365
9238;60.98621400056379
9354;54.6967968115557
9469;53.917692816316666
9585;47.938240095907936
9700;17.5385806886032
9816;11.200019136265826
9931;14.627086519064356
10047;13.497195721185733
10162;5.377268296943863
