"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,211.673701,5.020720,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,468.574127,17.509921,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,531.523810,19.914133,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,42.593950,2.659760,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1950.152155,64.223258,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,8744.884793,242.156107,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,462.069415,15.330153,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,200.605020,4.051901,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.447632,1.442302,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,446.588714,11.198839,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.115998,0.205402,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,915.077527,32.358838,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3115.145826,39.488823,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.755471,0.284195,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,240.557546,0.873161,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.408377,0.639201,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,328.967908,8.002607,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8531.607275,284.816956,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.810249,1.646997,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,407.618031,14.612722,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,936.354138,15.880606,"ops/min"
