"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,264.564619,10.965465,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,728.276186,20.876851,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,701.626493,5.202806,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.248968,0.651994,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2281.651687,23.590165,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12816.904979,202.539712,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,724.723981,7.017070,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,253.968600,4.445760,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.758551,0.450212,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,627.923132,8.729211,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.073057,0.477240,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,877.063760,54.965902,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4305.827930,20.472484,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.189090,0.213921,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.376283,0.495162,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.271706,0.080040,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,288.531687,26.321381,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10933.226854,106.920732,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.580782,1.411072,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,500.806226,17.331935,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1078.069387,17.056593,"ops/min"
