"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,270.730221,10.977731,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,689.467928,18.103862,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,703.832748,13.249045,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,45.877747,2.374191,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2282.275678,17.783651,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11048.547329,116.849425,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,665.398381,7.746057,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,249.058324,3.612118,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,65.341909,0.566405,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,671.135017,14.941940,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.307815,0.140995,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,1001.550786,6.120621,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4471.684528,122.411724,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.612340,0.174210,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.510624,0.300047,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.725087,0.232390,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,352.494482,5.169143,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10194.992686,124.422839,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.521665,2.170373,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,528.428763,11.138594,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1062.586028,10.981433,"ops/min"
