MemTotal:       32755048 kB
MemFree:         2625628 kB
MemAvailable:   31223696 kB
Buffers:          913360 kB
Cached:         27475224 kB
SwapCached:            0 kB
Active:          7716640 kB
Inactive:       21037832 kB
Active(anon):       1924 kB
Inactive(anon):   562016 kB
Active(file):    7714716 kB
Inactive(file): 20475816 kB
Unevictable:      187052 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              1496 kB
Writeback:             0 kB
AnonPages:        553044 kB
Mapped:           272744 kB
Shmem:            193068 kB
KReclaimable:     870648 kB
Slab:            1076984 kB
SReclaimable:     870648 kB
SUnreclaim:       206336 kB
KernelStack:        8580 kB
PageTables:        18780 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3812180 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       27960 kB
VmallocChunk:          0 kB
Percpu:            12288 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      322552 kB
DirectMap2M:    17389568 kB
DirectMap1G:    16777216 kB
