MemTotal:       32755048 kB
MemFree:        19462664 kB
MemAvailable:   31457336 kB
Buffers:         2242604 kB
Cached:          9949024 kB
SwapCached:            0 kB
Active:          8857608 kB
Inactive:        3556428 kB
Active(anon):       1752 kB
Inactive(anon):   407428 kB
Active(file):    8855856 kB
Inactive(file):  3149000 kB
Unevictable:      177108 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2284 kB
Writeback:             0 kB
AnonPages:        399268 kB
Mapped:           312192 kB
Shmem:            181772 kB
KReclaimable:     452928 kB
Slab:             586916 kB
SReclaimable:     452928 kB
SUnreclaim:       133988 kB
KernelStack:        8000 kB
PageTables:        17116 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3278224 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       25472 kB
VmallocChunk:          0 kB
Percpu:             9024 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      173048 kB
DirectMap2M:     6004736 kB
DirectMap1G:    28311552 kB
