MemTotal:       32755048 kB
MemFree:        23896900 kB
MemAvailable:   31747696 kB
Buffers:          251892 kB
Cached:          7904856 kB
SwapCached:            0 kB
Active:          6546972 kB
Inactive:        1864056 kB
Active(anon):       1708 kB
Inactive(anon):   301928 kB
Active(file):    6545264 kB
Inactive(file):  1562128 kB
Unevictable:       41984 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2520 kB
Writeback:             4 kB
AnonPages:        296424 kB
Mapped:           254964 kB
Shmem:             44356 kB
KReclaimable:     206516 kB
Slab:             304568 kB
SReclaimable:     206516 kB
SUnreclaim:        98052 kB
KernelStack:        6364 kB
PageTables:        12828 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    2151836 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       23356 kB
VmallocChunk:          0 kB
Percpu:             6528 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      164856 kB
DirectMap2M:     4964352 kB
DirectMap1G:    29360128 kB
