Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3649.0
Domain Marker;max-jOPS;9748.0
Domain Marker;Last Success for SLAs;6749.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
107;90.45583729318795
214;91.89495328749145
321;93.3617141009042
428;93.63513394661504
536;95.2695829765116
643;95.99856065651558
750;95.72564627858453
857;95.94509506199492
964;96.45997090058441
1071;96.39896468699348
1178;96.19024326538151
1285;96.91762731204219
1393;97.10622933912495
1500;96.99316795088384
1607;97.30385726336056
1714;97.5207423826778
1821;97.28608380154193
1928;97.59948910850478
2035;97.58119188857042
2142;97.67992871396247
2250;97.4773362794143
2357;97.43186363212924
2464;97.90780663989632
2571;97.83180562448239
2678;97.84585046730855
2785;97.78890698168044
2892;97.78014003270856
2999;97.9138485935874
3106;97.97051409467785
3214;97.87141830880239
3321;97.97861339671941
3428;97.99507371567103
3535;98.12634764265276
3642;98.0276439181801
3749;98.15949638839322
3856;98.24009842727001
3963;97.8115202021314
4071;98.24778479154547
4178;98.05763732781644
4285;98.05522734500711
4392;98.4651625221606
4499;98.05840050699163
4606;98.22977851913127
4713;98.14398925657511
4820;98.32747512193679
4928;98.4547184431811
5035;98.22093943204639
5142;97.50178242957719
5249;98.49174843897488
5356;98.54939397371432
5463;97.96471261711095
5570;98.10242644021268
5677;98.46170722634099
5784;97.78905965859498
5892;97.92908843771292
5999;98.32171288086606
6106;98.29410004632906
6213;97.84796827088519
6320;97.90938215831565
6427;98.20632006534153
6534;96.72030057843405
6641;94.781560268783
6749;93.68582397185557
6856;91.76550806462416
6963;90.5215498053146
7070;89.22008197539657
7177;88.18367021159763
7284;86.48399883643145
7391;85.5880225864748
7498;83.81342643977587
7606;82.67691725897802
7713;81.47232998993641
7820;80.41152479377598
7927;78.71730712750343
8034;77.87027094726355
8141;76.40443184794701
8248;74.78977648058624
8355;74.32054488040474
8462;72.08749287499649
8570;71.27799915347435
8677;70.48516230001857
8784;67.49168845648003
8891;66.35590676904762
8998;64.65539316932947
9105;62.52149935501387
9212;60.35383294479173
9319;59.01479096084986
9427;55.776368512552665
9534;50.40827146617328
9641;34.738740315099186
9748;24.498010192860466
9855;9.276187390499054
9962;8.354136738219587
10069;2.0038335416705446
10176;4.035479387460218
