Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3919.0
Domain Marker;max-jOPS;9816.0
Domain Marker;Last Success for SLAs;6813.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.56847948424644
231;92.31401691426672
346;93.00780930075076
462;94.4751418623476
577;94.53604740013698
693;94.87767513258451
808;95.04074534676114
924;95.4397854806378
1039;95.79503850547368
1155;95.63234557022508
1270;96.06971821697093
1386;96.08620445803626
1501;95.98298808234574
1617;96.55197839140024
1732;95.97815786240592
1848;96.6762532488152
1963;96.82593062112497
2079;96.7712900372958
2194;96.30889738597475
2310;97.02309081800061
2425;97.09654177897767
2541;96.53402259913409
2656;96.70511764365105
2772;96.90745408176389
2887;96.93863346766742
3002;96.92294828102456
3118;97.11868318524614
3233;96.96117258375328
3349;97.08541151080955
3464;97.01994683365446
3580;96.97305742594135
3695;96.94479109931997
3811;97.41122651487892
3926;97.04353096548174
4042;97.15487967868417
4157;96.91056758285356
4273;97.28875585386936
4388;97.22467528990548
4504;97.63143748998836
4619;97.45687084223741
4735;97.49507142605334
4850;97.80376338821395
4966;97.61208041373493
5081;97.30440504135221
5197;97.34395858682525
5312;97.69538304001688
5428;97.40891806079158
5543;97.47127775882774
5659;97.42788917260063
5774;97.54761301714302
5889;97.79516300529032
6005;97.73203861838635
6120;97.78653921018983
6236;97.46943262944221
6351;97.49290467487232
6467;96.68322203146559
6582;95.83473924065457
6698;93.57656548124314
6813;91.52462434128442
6929;90.42070918510943
7044;88.61513357702361
7160;87.27011899838207
7275;86.11639426250647
7391;85.34194555036336
7506;83.60088419885895
7622;81.99167051219034
7737;80.26045345200495
7853;78.43653050457714
7968;78.06028769331652
8084;76.25963553750562
8199;74.37217516406803
8315;73.20080024426657
8430;72.81840186090297
8546;69.7966436482352
8661;69.49325052369211
8776;67.24209231047192
8892;67.07214196681804
9007;65.63075297750557
9123;64.16156818577679
9238;61.566208208197395
9354;60.36504537285556
9469;56.98214000116807
9585;49.7142475047661
9700;43.19445823741798
9816;17.368332324464458
9931;12.059824678235762
10047;19.696419273133884
10162;2.211219375649201
10278;0.5528647992405478
