"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,240.091291,14.083177,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,579.877226,20.524005,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,632.281849,4.453366,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,45.488366,2.918555,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2196.493697,7.508412,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11562.936782,188.513771,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,610.475087,10.048434,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.089801,4.697533,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.279286,1.423549,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,526.443471,7.771328,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.048194,0.122080,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,829.159419,11.526547,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3811.935000,10.765556,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.412691,0.175612,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.290800,0.221167,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.293021,1.656769,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,276.623999,8.896632,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9929.676023,89.696142,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.647338,3.501115,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,460.536143,11.561567,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1029.879764,8.695913,"ops/min"
