18:19:04,575 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
18:19:04,578 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:19:04,580 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:19:04,583 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:19:04,823 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
18:19:04,824 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:19:09,825 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:19:09,828 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:19:09,828 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:19:09,828 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:19:09,949 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:19:09,949 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:19:10,017 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:19:11,055 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:19:11,082 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:19:11,117 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:19:12,893 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 241 ms, 1 = 194 ms, 2 = 192 ms]
18:19:12,893 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:19:12,894 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:19:12,896 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:19:12,897 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:19:12,900 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:19:20,484 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.19 seconds, 1 = 7.1 seconds, 2 = 7.57 seconds]
18:19:20,487 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:19:20,488 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
18:19:20,494 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:19:20,495 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
18:19:20,496 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
18:19:20,544 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
18:19:20,554 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 6 ms, 2 = 6 ms]
18:19:20,554 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
18:19:20,562 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:19:26,013 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.44 seconds, 1 = 5.43 seconds, 2 = 5.42 seconds]
18:19:26,013 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:19:26,021 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:19:26,023 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:20:26,059 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
18:20:26,059 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
18:20:26,061 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:20:26,061 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
18:20:26,321 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 212 ms, 1 = 244 ms, 2 = 257 ms]
18:20:26,321 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
18:20:26,322 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:20:28,600 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.28 seconds, 1 = 2.25 seconds, 2 = 2.27 seconds]
18:20:28,601 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:20:28,647 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:20:28,648 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:30:29,048 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
18:30:29,149 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:30:29,149 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
