Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2293.0
Domain Marker;max-jOPS;11070.0
Domain Marker;Last Success for SLAs;4151.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.68727306534574
277;93.49892186452487
415;94.85029310533878
553;94.87503029330207
692;95.04022064534807
830;96.01497678464547
969;94.85591317466601
1107;96.38768175395673
1245;96.5698649698301
1384;96.50008262595183
1522;96.48702993277863
1660;97.02059913180172
1799;97.14887980767367
1937;97.43368458959733
2076;96.69169323450794
2214;95.93815263164377
2352;96.4149966964842
2491;97.80749307176323
2629;98.02307853368661
2767;96.70940279847169
2906;97.33416965748253
3044;96.6611696840188
3183;96.20751066337245
3321;97.24403164074876
3459;97.46774467894174
3598;97.30907903400819
3736;97.20574108787544
3874;95.59576009203323
4013;96.96937758311162
4151;94.6848707861292
4289;97.09243628937396
4428;96.31304463693978
4566;96.94177665584715
4705;95.95031684434657
4843;96.90280590125248
4981;96.97128048283976
5120;96.9761084325332
5258;96.50795037815531
5396;96.18981422714408
5535;95.57701291166302
5673;92.02328103475844
5812;95.7383789349224
5950;95.62830011291568
6088;95.52291758933285
6227;95.88191860683793
6365;95.93593686199908
6503;94.60742396867975
6642;92.37998801138309
6780;91.0448020437845
6918;82.54797805583681
7057;86.9483822415679
7195;85.57524913387351
7334;82.210985860077
7472;81.13676605056835
7610;80.25841475636508
7749;76.88594208206473
7887;71.19397245272644
8025;73.28835305423969
8164;72.62159293422282
8302;69.69637004755714
8441;69.11163352582929
8579;67.34336321369564
8717;59.11841148645159
8856;63.93885113208977
8994;62.71538902822303
9132;61.27236174521985
9271;58.24186178177166
9409;52.255545188836976
9548;55.4470693432783
9686;55.6924452118805
9824;55.1323978530387
9963;50.111802067434006
10101;36.1305903926522
10239;45.7465774060463
10378;41.355531386478816
10516;39.26340446671186
10654;32.48483227403978
10793;3.8270895976983663
10931;10.110763264177887
11070;3.3659398680228767
11208;2.535003042629851
11346;1.8936230813289316
11485;1.9009790239373672
11623;1.408564570346097
