"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,254.248920,13.012269,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,702.951127,21.492531,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,703.564994,5.148714,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.007698,0.164842,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2251.109033,35.176203,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11198.033476,100.788445,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,690.924797,7.313547,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,253.272743,2.420854,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.958633,1.382878,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,669.176807,8.024412,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.344393,0.093499,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,1003.255176,12.876044,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4625.745211,12.212988,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.399460,0.184830,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,479.319805,0.291095,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.912530,0.205694,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,326.616704,11.828239,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10328.704965,186.979900,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.931323,1.637683,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,524.236392,13.289177,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1017.545958,7.491485,"ops/min"
