"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,272.207934,10.022133,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,478.885375,20.199229,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,551.771476,6.624065,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,47.148493,1.430161,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,558.247492,21.238853,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,5707.966248,161.917541,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,510.564478,13.972528,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,204.084002,1.764898,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,60.077103,0.518684,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,454.848323,9.238574,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.575065,0.123175,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,934.065530,29.150034,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3111.526097,68.766077,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,46.542760,0.669692,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,220.341244,0.374823,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,33.183491,3.090151,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,363.071774,17.326928,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8214.859313,288.244639,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,116.833921,2.240325,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,446.817399,22.076940,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,1073.980474,23.255369,"ops/min"
