Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;909463.0
Domain Marker;max-jOPS;7473603.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3450.0;;1002.3332620000001
3451.0;1002.2835150000001;
87160.0;5425.665792999993;5428.202877999996
381755.0;10857.637717999984;10859.245087999967
8115587.0;10821.38812599983;10822.44183900021
8161206.0;;1001.1408090004697
8161207.0;1.2028649998828769;
