"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,261.050655,12.679948,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,714.650709,16.777826,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,703.463083,6.563891,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.600119,1.341866,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2288.676025,25.347650,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12846.055303,108.335106,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,714.302987,5.740086,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,254.424839,3.489605,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.792829,0.435738,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,629.276012,8.057441,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.817606,0.161448,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,878.984769,14.432450,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4416.496283,98.801337,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.503084,0.235408,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.378768,0.263094,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.812719,0.304871,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,297.445691,28.092450,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10852.315103,108.282243,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,140.911599,4.775550,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,510.192055,12.829710,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1015.938968,29.877864,"ops/min"
