14:24:15,580 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
14:24:15,583 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
14:24:15,587 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
14:24:15,589 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
14:24:15,890 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
14:24:15,891 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
14:24:20,892 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
14:24:20,895 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
14:24:20,896 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
14:24:20,896 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
14:24:21,152 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
14:24:21,152 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
14:24:21,248 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
14:24:22,397 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
14:24:22,446 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
14:24:22,479 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
14:24:24,581 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 124 ms, 1 = 41 ms, 2 = 137 ms]
14:24:24,581 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
14:24:24,582 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
14:24:24,588 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
14:24:24,589 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
14:24:24,591 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
