"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,261.020956,9.672234,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,731.672505,14.324684,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,701.037776,5.252865,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,45.891165,0.927290,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2291.515042,29.692117,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12822.702261,224.317986,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,722.886107,6.393961,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,249.516136,2.122831,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.389306,0.773342,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,632.093985,9.088932,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.090626,0.482689,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,878.143887,44.987069,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4309.668546,158.528368,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.346207,0.182556,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.462989,0.298439,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.169370,0.194041,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,278.717561,25.215678,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10930.512442,168.181129,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,143.867411,2.503136,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,517.492983,8.769361,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1074.766206,22.970393,"ops/min"
