
===================================
Domain Marker;critical-jOPS;2247.0
Domain Marker;max-jOPS;7519.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;500.0;2100.0;3200.0;3500.0;4300.0;5900.0
193.0;500.0;2300.0;3700.0;4200.0;5200.0;172000.0
289.0;500.0;2700.0;4400.0;4900.0;6000.0;138000.0
386.0;400.0;3000.0;5000.0;5700.0;7100.0;108000.0
482.0;500.0;3200.0;5700.0;6400.0;8100.0;122000.0
578.0;500.0;3400.0;6200.0;7100.0;8900.0;138000.0
675.0;400.0;3600.0;6800.0;7700.0;9700.0;138000.0
771.0;400.0;3800.0;7300.0;8300.0;10400.0;167000.0
868.0;500.0;3800.0;7700.0;8800.0;11100.0;164000.0
964.0;500.0;4100.0;8400.0;9500.0;11800.0;169000.0
1060.0;500.0;4200.0;8700.0;9800.0;12100.0;121000.0
1157.0;400.0;4000.0;9000.0;10200.0;12600.0;159000.0
1253.0;400.0;4100.0;9500.0;10900.0;14200.0;151000.0
1350.0;500.0;3900.0;9600.0;11200.0;14500.0;157000.0
1446.0;400.0;4100.0;10000.0;11700.0;16600.0;151000.0
1542.0;400.0;4200.0;10400.0;12200.0;17100.0;148000.0
1639.0;500.0;4300.0;10500.0;12400.0;17900.0;248000.0
1735.0;400.0;4200.0;10400.0;12400.0;17900.0;152000.0
1832.0;500.0;4200.0;10100.0;12000.0;17000.0;148000.0
1928.0;400.0;4100.0;10200.0;12400.0;23000.0;237000.0
2024.0;500.0;4300.0;10000.0;12100.0;21000.0;148000.0
2121.0;400.0;4200.0;9900.0;11900.0;21000.0;159000.0
2217.0;400.0;4200.0;9700.0;11800.0;26000.0;289000.0
2314.0;400.0;4300.0;10100.0;12400.0;31000.0;198000.0
2410.0;500.0;4400.0;10200.0;12600.0;36000.0;231000.0
2506.0;300.0;4400.0;10200.0;12800.0;62000.0;179000.0
2603.0;300.0;4400.0;10000.0;12400.0;66000.0;322000.0
2699.0;400.0;4300.0;9800.0;12800.0;63000.0;239000.0
2796.0;400.0;4400.0;9700.0;12300.0;43000.0;242000.0
2892.0;400.0;4500.0;10100.0;12900.0;66000.0;271000.0
2988.0;400.0;4600.0;10100.0;13100.0;58000.0;235000.0
3085.0;400.0;4700.0;10400.0;13800.0;65000.0;251000.0
3181.0;400.0;4600.0;10000.0;13000.0;68000.0;366000.0
3278.0;400.0;4700.0;10200.0;13400.0;74000.0;267000.0
3374.0;400.0;4800.0;10300.0;13900.0;73000.0;353000.0
3470.0;400.0;4800.0;10400.0;13700.0;76000.0;259000.0
3567.0;400.0;4900.0;10550.0;14600.0;59000.0;364000.0
3663.0;300.0;5100.0;11400.0;21000.0;115000.0;391000.0
3760.0;400.0;5100.0;11600.0;21000.0;81000.0;316000.0
3856.0;400.0;5200.0;11700.0;22000.0;102000.0;232000.0
3952.0;400.0;5100.0;11200.0;18900.0;74000.0;332000.0
4049.0;400.0;5300.0;12100.0;25000.0;111000.0;477000.0
4145.0;400.0;5300.0;11900.0;23000.0;78000.0;365000.0
4242.0;400.0;5400.0;12200.0;25000.0;105000.0;472000.0
4338.0;400.0;5600.0;13200.0;26000.0;106000.0;416000.0
4434.0;300.0;5600.0;15000.0;35000.0;110000.0;513000.0
4531.0;300.0;5800.0;16300.0;39000.0;107000.0;499000.0
4627.0;400.0;5800.0;17600.0;43000.0;118000.0;505000.0
4724.0;400.0;6000.0;17700.0;45000.0;110000.0;970000.0
4820.0;400.0;6100.0;19600.0;46000.0;117000.0;571000.0
4916.0;400.0;6400.0;29000.0;57000.0;138000.0;710000.0
5013.0;400.0;6400.0;19200.0;37000.0;107000.0;492000.0
5109.0;400.0;6700.0;30000.0;54000.0;124000.0;910000.0
5206.0;400.0;7000.0;39000.0;67000.0;133000.0;1200000.0
5302.0;400.0;7100.0;40000.0;66000.0;132000.0;860000.0
5398.0;400.0;7500.0;53000.0;84000.0;149000.0;1100000.0
5495.0;400.0;7600.0;48000.0;72000.0;126000.0;1400000.0
5591.0;400.0;8100.0;71000.0;103000.0;191000.0;1300000.0
5688.0;300.0;8500.0;64000.0;91000.0;144000.0;1700000.0
5784.0;400.0;8600.0;69000.0;97000.0;153000.0;2400000.0
5880.0;400.0;9900.0;114000.0;147000.0;217000.0;2600000.0
5977.0;300.0;10100.0;88000.0;116000.0;168000.0;2700000.0
6073.0;300.0;10200.0;97000.0;136000.0;221000.0;2600000.0
6170.0;400.0;12000.0;98000.0;130000.0;211000.0;2800000.0
6266.0;300.0;11900.0;111000.0;154000.0;230000.0;3500000.0
6362.0;400.0;14700.0;134000.0;160000.0;234000.0;4200000.0
6459.0;400.0;15800.0;130000.0;170000.0;242000.0;3700000.0
6555.0;400.0;24000.0;164000.0;204000.0;292000.0;3900000.0
6652.0;300.0;28000.0;160000.0;207000.0;258000.0;4600000.0
6748.0;300.0;46000.0;195000.0;240000.0;333000.0;5000000.0
6844.0;400.0;48000.0;226000.0;280000.0;342000.0;5000000.0
6941.0;400.0;65000.0;226000.0;284000.0;367000.0;5500000.0
7037.0;400.0;69000.0;230000.0;275000.0;377000.0;5700000.0
7134.0;400.0;82000.0;270000.0;321000.0;407000.0;5600000.0
7230.0;300.0;127000.0;293000.0;352000.0;459000.0;5500000.0
7326.0;400.0;129000.0;319000.0;379000.0;484000.0;6100000.0
7423.0;400.0;161000.0;368000.0;417000.0;544000.0;8000000.0
7519.0;400.0;220000.0;475000.0;544000.0;690000.0;9300000.0
7616.0;800.0;438000.0;820000.0;980000.0;1700000.0;3.1E7
7712.0;1100.0;545000.0;950000.0;1300000.0;2100000.0;4.3E7
7808.0;11700.0;592000.0;1200000.0;1600000.0;8700000.0;2.2E7
7905.0;2500.0;770000.0;2200000.0;3300000.0;9400000.0;3.3E7
