MemTotal:       16380096 kB
MemFree:         7075152 kB
MemAvailable:   15357752 kB
Buffers:           60404 kB
Cached:          8332752 kB
SwapCached:            0 kB
Active:           693352 kB
Inactive:        8142440 kB
Active(anon):       1876 kB
Inactive(anon):   458520 kB
Active(file):     691476 kB
Inactive(file):  7683920 kB
Unevictable:        5480 kB
Mlocked:            5480 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             87424 kB
Writeback:            20 kB
AnonPages:        448064 kB
Mapped:           238908 kB
Shmem:             12820 kB
KReclaimable:     244684 kB
Slab:             334620 kB
SReclaimable:     244684 kB
SUnreclaim:        89936 kB
KernelStack:        7544 kB
PageTables:        13920 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3166856 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54712 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      186220 kB
DirectMap2M:     9250816 kB
DirectMap1G:     9437184 kB
