Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;1192038.0
Domain Marker;max-jOPS;7236294.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3414.0;1001.5593789999994;1001.4921890000005
87163.0;5505.997791000002;5508.586937999993
377437.0;10797.725711000036;10798.350876000011
702298.0;10686.353625999996;10687.677726000082
7655426.0;10537.167609000579;10538.413878000341
7701222.0;;1001.0953379999846
7701223.0;0.8929439997300506;
