"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,277.984781,15.633600,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,748.656371,20.849887,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,710.135447,4.106437,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.198434,1.742639,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2344.510178,19.183575,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13205.005871,209.137650,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,753.508618,8.414104,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.805425,3.138767,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,58.932931,0.442225,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,626.595701,12.038866,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.608501,0.272678,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,907.758204,22.569785,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4643.539000,9.316637,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,51.492869,0.304314,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.332397,1.346845,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.909356,0.237506,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,280.544946,15.580464,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10979.467369,118.065333,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.806794,2.562818,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,484.399763,15.810025,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1087.264750,8.846199,"ops/min"
