"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,264.775923,6.590725,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,641.312298,13.229689,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,612.246022,3.773412,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.320781,1.788463,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2297.092068,15.383039,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11747.666914,258.786841,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,621.337128,10.203044,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.729568,2.830480,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.907445,3.003844,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,523.624469,16.761930,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.923996,0.241826,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,841.895149,18.188788,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3924.675358,7.947804,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,55.862384,0.380142,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.045717,0.498752,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.133752,1.810228,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,324.633703,17.080681,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9953.254955,133.460669,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,136.134469,2.651753,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,445.932644,22.720275,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1057.372718,12.281369,"ops/min"
