"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,225.474984,5.896233,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,497.445071,14.909491,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,512.066260,7.794356,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,46.306567,0.967267,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2079.124116,81.953140,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10217.306341,131.250135,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,507.835635,18.871556,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.796438,2.706210,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.584153,1.017876,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,399.614571,9.672746,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.225707,0.155606,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,746.635027,28.426848,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3141.553515,16.431906,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.724003,0.748330,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.426879,0.725118,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.565745,0.346708,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,290.992410,17.025832,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8719.048777,260.219519,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,117.862389,1.565549,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,359.770820,20.018248,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,976.156999,12.896904,"ops/min"
