"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,239.546310,12.181630,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,578.585894,16.686564,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,629.873283,2.799417,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.002710,0.236285,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2203.910970,11.388669,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11379.158726,221.511278,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,613.142297,9.832453,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.706023,5.604749,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.742436,1.670600,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,519.936363,7.316978,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.114528,0.076597,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,833.851035,18.977412,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3812.696799,11.233905,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.317667,0.231985,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.363894,0.178941,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.894007,2.511330,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,281.177254,5.161113,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9934.556584,178.492426,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.843389,2.629830,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,461.286496,12.239588,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1052.751690,6.325104,"ops/min"
