"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,312.648271,14.153171,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,588.417819,22.733496,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,648.976634,5.545271,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,50.262099,2.229961,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2141.647757,13.979285,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8394.736723,71.028393,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,602.971880,9.447012,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,235.833018,4.061711,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.559078,1.809148,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,577.806107,8.312726,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.202801,0.139309,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,983.270910,12.892296,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3853.159660,66.497339,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.583589,0.213036,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,326.888675,3.139387,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.289926,2.045536,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,364.646061,30.615645,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9982.175810,177.153710,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.931355,3.759114,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,514.176132,15.571468,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1122.409446,11.805985,"ops/min"
