Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1555.0
Domain Marker;max-jOPS;5649.0
Domain Marker;Last Success for SLAs;3362.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
67;89.44562263120493
134;91.19508260158318
202;93.05578654719729
269;92.6930996407832
336;93.81980230832957
403;94.49831315409772
471;94.61084103097764
538;94.53438239862099
605;95.24190234058516
672;94.96739681932975
740;95.77410660103389
807;95.68749186932207
874;95.49431129044494
941;96.10015021953666
1009;95.56456716352511
1076;96.35339016688306
1143;96.30347912292518
1210;96.2667485373343
1278;96.74287383854718
1345;95.94132768328824
1412;96.37131794852782
1479;96.77487380300516
1547;96.5706107588411
1614;96.351970117245
1681;96.62269876532663
1748;96.62866813849558
1816;96.53383369241251
1883;96.70658560534659
1950;96.6751727174742
2017;96.49882361075679
2085;96.85180476917859
2152;96.73389561287118
2219;97.07085160634372
2286;96.72180188078822
2354;96.3879288395244
2421;97.23709349133405
2488;96.71838997685177
2555;96.97948994557383
2623;96.81221789397175
2690;96.84601279037871
2757;96.42310582468384
2824;96.79345049027036
2892;96.92476539363086
2959;96.93727124882115
3026;96.88987134498016
3093;96.68747689036555
3161;96.75808753390085
3228;96.9205254212056
3295;96.91969141108486
3362;96.68817015039824
3430;96.97562555508135
3497;97.28574625749349
3564;96.82988092955064
3631;96.77916456423121
3699;96.35443733458713
3766;97.3278908598011
3833;96.84127064615015
3900;96.3484315129498
3968;96.24904913632133
4035;96.94040523894856
4102;97.10729200625887
4169;96.44388287209401
4237;96.59570584945324
4304;96.3556014206649
4371;95.78085552427562
4438;95.08089532133212
4506;94.2222826697893
4573;93.1002319142643
4640;93.20123164053629
4707;93.92454644683455
4775;90.66043883181364
4842;90.94899575739296
4909;88.03698323973535
4976;87.85974243322647
5044;84.87577319832523
5111;85.77281970628512
5178;82.1603657103557
5245;81.09119071991775
5313;74.83292728798808
5380;61.5772863145099
5447;53.56738212826458
5514;40.360141981932365
5582;22.522459527153284
5649;8.01263851667921
5716;24.67177446609518
5783;0.2513924113000236
5851;9.752216093540833
5918;22.718425148612297
