
===================================
Domain Marker;critical-jOPS;1957.0
Domain Marker;max-jOPS;9123.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;500.0;1600.0;2100.0;2400.0;2800.0;3700.0
231.0;400.0;1800.0;2600.0;2800.0;3400.0;157000.0
346.0;400.0;2100.0;3200.0;3500.0;4600.0;180000.0
462.0;400.0;2300.0;3700.0;4100.0;5200.0;176000.0
577.0;500.0;2500.0;4100.0;4700.0;6000.0;163000.0
693.0;400.0;2600.0;4500.0;5100.0;6500.0;175000.0
808.0;400.0;2800.0;5000.0;5700.0;7500.0;176000.0
924.0;500.0;3000.0;5400.0;6200.0;8200.0;339000.0
1039.0;500.0;3100.0;6000.0;6800.0;12002.999999999884;330000.0
1155.0;500.0;3300.0;6400.0;7300.0;10100.0;181000.0
1270.0;400.0;3300.0;6800.0;7900.0;20000.0;356000.0
1386.0;400.0;3300.0;7000.0;8100.0;12900.0;325000.0
1501.0;400.0;3400.0;7400.0;8700.0;22960.000000006403;297000.0
1617.0;400.0;3400.0;7300.0;8600.0;16900.0;305000.0
1732.0;400.0;3400.0;7400.0;8800.0;18500.0;319000.0
1848.0;400.0;3400.0;7500.0;9100.0;22000.0;323000.0
1963.0;400.0;3400.0;7600.0;9400.0;70000.0;327000.0
2079.0;400.0;3400.0;7600.0;9500.0;55000.0;273000.0
2194.0;400.0;3500.0;7400.0;9000.0;19400.0;185000.0
2310.0;400.0;3500.0;7500.0;9300.0;52000.0;286000.0
2425.0;400.0;3500.0;7700.0;10100.0;113000.0;331000.0
2541.0;400.0;3500.0;7500.0;9600.0;78000.0;459000.0
2656.0;400.0;3600.0;7500.0;9600.0;70000.0;315000.0
2772.0;400.0;3600.0;7700.0;10200.0;108000.0;329000.0
2887.0;400.0;3600.0;7400.0;9500.0;86000.0;309000.0
3002.0;400.0;3600.0;7500.0;10000.0;88000.0;459000.0
3118.0;400.0;3700.0;7900.0;13100.0;151000.0;585000.0
3233.0;400.0;3800.0;8000.0;12600.0;113000.0;559000.0
3349.0;400.0;3800.0;8200.0;17500.0;153000.0;485000.0
3464.0;400.0;3800.0;8100.0;13200.0;121040.00000000815;509000.0
3580.0;400.0;3800.0;8000.0;21000.0;152000.0;620000.0
3695.0;400.0;4000.0;8600.0;25000.0;149000.0;650000.0
3811.0;400.0;3900.0;8000.0;12900.0;129000.0;535000.0
3926.0;400.0;4100.0;9100.0;27000.0;161000.0;577000.0
4042.0;400.0;4100.0;9100.0;28000.0;159000.0;710000.0
4157.0;400.0;4200.0;9500.0;44000.0;171000.0;597000.0
4273.0;400.0;4200.0;9900.0;36000.0;176000.0;586000.0
4388.0;400.0;4300.0;10100.0;37000.0;172000.0;670000.0
4504.0;400.0;4400.0;11400.0;52000.0;222000.0;770000.0
4619.0;400.0;4400.0;10900.0;47000.0;172000.0;680000.0
4735.0;300.0;4500.0;15000.0;57000.0;202000.0;730000.0
4850.0;400.0;4600.0;15500.0;67000.0;188000.0;640000.0
4966.0;400.0;4600.0;12700.0;76000.0;209000.0;830000.0
5081.0;400.0;4800.0;19000.0;65450.00000001164;185000.0;820000.0
5197.0;400.0;4900.0;24000.0;87000.0;235000.0;800000.0
5312.0;400.0;5100.0;32000.0;83000.0;208000.0;670000.0
5428.0;400.0;5100.0;23000.0;81000.0;197000.0;640000.0
5543.0;400.0;5200.0;30000.0;79000.0;180000.0;880000.0
5659.0;400.0;5400.0;28000.0;68000.0;157000.0;720000.0
5774.0;400.0;5600.0;36000.0;70000.0;159000.0;690000.0
5889.0;400.0;5800.0;48000.0;100000.0;212000.0;790000.0
6005.0;300.0;6000.0;50000.0;105000.0;239000.0;890000.0
6120.0;400.0;6200.0;59000.0;111000.0;230219.99999997206;920000.0
6236.0;400.0;6300.0;55000.0;95000.0;187000.0;800000.0
6351.0;300.0;6600.0;55000.0;96000.0;222000.0;840000.0
6467.0;400.0;6800.0;65000.0;122000.0;258000.0;890000.0
6582.0;300.0;6900.0;63000.0;110000.0;229000.0;1200000.0
6698.0;300.0;7300.0;74000.0;139000.0;299000.0;880000.0
6813.0;400.0;7500.0;86000.0;152000.0;264000.0;1400000.0
6929.0;300.0;8100.0;88000.0;140000.0;264000.0;1100000.0
7044.0;300.0;8300.0;87000.0;137000.0;270000.0;1100000.0
7160.0;400.0;8200.0;91000.0;128000.0;216469.99999997206;1200000.0
7275.0;300.0;8900.0;97000.0;152000.0;289000.0;1200000.0
7391.0;400.0;10100.0;104000.0;149000.0;236000.0;1600000.0
7506.0;400.0;11200.0;103000.0;150000.0;231000.0;1500000.0
7622.0;300.0;12200.0;128000.0;187000.0;281000.0;2400000.0
7737.0;400.0;17800.0;153000.0;192000.0;269000.0;3700000.0
7853.0;400.0;27000.0;166000.0;205000.0;292000.0;3300000.0
7968.0;300.0;34000.0;159000.0;211000.0;273000.0;3300000.0
8084.0;400.0;30000.0;158000.0;205000.0;281000.0;3800000.0
8199.0;400.0;53000.0;204000.0;262000.0;381000.0;3600000.0
8315.0;300.0;68000.0;235000.0;277000.0;382000.0;4100000.0
8430.0;400.0;84000.0;267000.0;347000.0;486000.0;5400000.0
8546.0;400.0;85000.0;290000.0;347000.0;451000.0;5100000.0
8661.0;400.0;114000.0;301000.0;354000.0;460000.0;4300000.0
8776.0;300.0;132000.0;325000.0;373000.0;502000.0;5400000.0
8892.0;400.0;165000.0;382000.0;435000.0;537000.0;5300000.0
9007.0;400.0;253000.0;488000.0;562000.0;720000.0;8300000.0
9123.0;400.0;405000.0;720000.0;780000.0;1100000.0;1.2E7
9238.0;800.0;519000.0;980000.0;1300000.0;2300000.0;2.3E7
9354.0;114000.0;680000.0;1200000.0;1800000.0;2900000.0;2.5E7
9469.0;40000.0;860000.0;2500000.0;3800000.0;8000000.0;3.7E7
9585.0;79000.0;790000.0;2700000.0;4100000.0;8400000.0;2.2E7
