"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,226.814437,6.569397,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,486.958971,20.161767,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,546.518464,6.925022,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,47.064553,1.124620,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2065.778897,69.910686,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10110.978060,255.976356,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,500.808655,27.503802,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,204.418346,2.379232,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,57.774988,1.014312,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,403.075125,10.268158,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.304173,0.151408,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,761.051266,14.373352,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3145.050198,9.634406,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.087910,0.339661,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.315236,0.321644,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.149591,0.391614,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,283.070547,2.411925,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8640.901798,402.285688,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,120.810123,2.090580,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,366.475169,19.779278,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,958.247083,18.672222,"ops/min"
