MemTotal:        8117660 kB
MemFree:         7087076 kB
MemAvailable:    7238072 kB
Buffers:           32716 kB
Cached:           338828 kB
SwapCached:            0 kB
Active:           721340 kB
Inactive:          76508 kB
Active(anon):     434060 kB
Inactive(anon):    10008 kB
Active(file):     287280 kB
Inactive(file):    66500 kB
Unevictable:        5604 kB
Mlocked:            5604 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               952 kB
Writeback:             0 kB
AnonPages:        431908 kB
Mapped:           211600 kB
Shmem:             12704 kB
KReclaimable:      36248 kB
Slab:              96300 kB
SReclaimable:      36248 kB
SUnreclaim:        60052 kB
KernelStack:        7032 kB
PageTables:        13876 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3025168 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54732 kB
VmallocChunk:          0 kB
Percpu:             2496 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      112492 kB
DirectMap2M:     4081664 kB
DirectMap1G:     6291456 kB
