"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,269.937591,17.878308,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,672.874628,14.273713,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,707.549251,5.060769,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.379049,1.097427,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2302.591378,13.978017,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11110.395301,90.061281,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,661.162589,4.533537,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,252.793272,2.421196,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.602244,0.430022,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,687.117403,5.438399,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.956694,0.100526,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,981.900946,16.740000,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4340.545496,253.665317,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.539426,0.171349,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.603541,0.241614,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.958366,0.246703,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,356.229643,9.508724,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10370.593176,183.940963,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.888398,2.266717,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,539.823569,7.731107,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1012.284224,4.835255,"ops/min"
