
===================================
Domain Marker;critical-jOPS;3521.0
Domain Marker;max-jOPS;9700.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;500.0;1600.0;2000.0;2200.0;2700.0;96000.0
231.0;400.0;1800.0;2500.0;2700.0;3400.0;87000.0
346.0;400.0;2100.0;3100.0;3400.0;4000.0;132000.0
462.0;500.0;2300.0;3500.0;3900.0;4800.0;126000.0
577.0;400.0;2500.0;4000.0;4500.0;5400.0;140000.0
693.0;400.0;2700.0;4500.0;5000.0;6200.0;118000.0
808.0;500.0;2900.0;5000.0;5600.0;6900.0;114000.0
924.0;500.0;3000.0;5400.0;6100.0;7800.0;215000.0
1039.0;400.0;3100.0;5800.0;6500.0;8000.0;207000.0
1155.0;500.0;3200.0;6200.0;7000.0;8700.0;110000.0
1270.0;400.0;3300.0;6600.0;7500.0;9500.0;214000.0
1386.0;400.0;3400.0;6900.0;7900.0;10000.0;129000.0
1501.0;400.0;3400.0;7100.0;8100.0;10200.0;137000.0
1617.0;400.0;3400.0;7200.0;8400.0;10600.0;123000.0
1732.0;400.0;3400.0;7200.0;8400.0;10800.0;118000.0
1848.0;400.0;3500.0;7469.999999999709;8800.0;11800.0;138000.0
1963.0;400.0;3400.0;7300.0;8700.0;12200.0;135000.0
2079.0;300.0;3500.0;7400.0;8900.0;13600.0;148000.0
2194.0;400.0;3500.0;7300.0;8700.0;12000.0;121000.0
2310.0;400.0;3400.0;7000.0;8500.0;14600.0;131000.0
2425.0;400.0;3500.0;7300.0;8800.0;15457.000000000698;217000.0
2541.0;400.0;3600.0;7200.0;8900.0;22000.0;152000.0
2656.0;400.0;3600.0;7200.0;8700.0;19500.0;149000.0
2772.0;400.0;3600.0;7300.0;8800.0;18700.0;214000.0
2887.0;400.0;3600.0;7100.0;8600.0;18200.0;147000.0
3002.0;400.0;3600.0;7200.0;8700.0;17100.0;139000.0
3118.0;400.0;3600.0;7200.0;8900.0;29000.0;215000.0
3233.0;400.0;3700.0;7300.0;9000.0;26000.0;207000.0
3349.0;400.0;3700.0;7400.0;9300.0;52000.0;215000.0
3464.0;400.0;3800.0;7300.0;9000.0;46000.0;230000.0
3580.0;400.0;3800.0;7300.0;9100.0;35000.0;215000.0
3695.0;400.0;3900.0;7600.0;9800.0;46000.0;285000.0
3811.0;400.0;3900.0;7700.0;9900.0;49000.0;210000.0
3926.0;400.0;4000.0;7900.0;10400.0;54000.0;203000.0
4042.0;400.0;3900.0;7500.0;9600.0;45000.0;204000.0
4157.0;400.0;4100.0;7900.0;10100.0;44000.0;260000.0
4273.0;400.0;4100.0;8200.0;12300.0;64000.0;218000.0
4388.0;400.0;4100.0;8200.0;11800.0;75000.0;293000.0
4504.0;400.0;4100.0;8200.0;12000.0;65000.0;216000.0
4619.0;400.0;4300.0;8800.0;16900.0;86000.0;323000.0
4735.0;400.0;4300.0;8700.0;13800.0;63000.0;308000.0
4850.0;400.0;4300.0;9000.0;15300.0;85000.0;354000.0
4966.0;400.0;4400.0;9200.0;17100.0;66000.0;332000.0
5081.0;400.0;4400.0;9100.0;15300.0;74000.0;281000.0
5197.0;400.0;4700.0;10300.0;21000.0;82000.0;306000.0
5312.0;400.0;4600.0;10500.0;23000.0;73000.0;296000.0
5428.0;400.0;4700.0;10900.0;24000.0;76000.0;461000.0
5543.0;400.0;4900.0;12600.0;31000.0;95000.0;348000.0
5659.0;400.0;5000.0;13600.0;31000.0;84000.0;345000.0
5774.0;400.0;5100.0;14100.0;31000.0;85000.0;399000.0
5889.0;400.0;5200.0;14200.0;28000.0;81000.0;451000.0
6005.0;400.0;5400.0;17200.0;35000.0;84000.0;311000.0
6120.0;400.0;5500.0;17000.0;34000.0;90000.0;399000.0
6236.0;400.0;5600.0;22000.0;46000.0;110000.0;528000.0
6351.0;400.0;5800.0;26000.0;46000.0;105000.0;490000.0
6467.0;400.0;5900.0;24000.0;48000.0;109000.0;610000.0
6582.0;300.0;6200.0;30000.0;53000.0;119000.0;426000.0
6698.0;400.0;6200.0;32000.0;56000.0;113000.0;860000.0
6813.0;400.0;6400.0;36000.0;57000.0;108000.0;640000.0
6929.0;400.0;6600.0;39000.0;63000.0;140000.0;720000.0
7044.0;400.0;6900.0;46000.0;69000.0;140000.0;930000.0
7160.0;300.0;7400.0;48000.0;69000.0;123000.0;810000.0
7275.0;400.0;7300.0;48000.0;78000.0;139000.0;960000.0
7391.0;400.0;8300.0;66000.0;97000.0;159000.0;1700000.0
7506.0;400.0;7900.0;51000.0;80000.0;156000.0;920000.0
7622.0;300.0;8500.0;62000.0;91000.0;154000.0;1100000.0
7737.0;400.0;9900.0;79000.0;108000.0;162000.0;1900000.0
7853.0;400.0;10100.0;84000.0;110000.0;170000.0;2000000.0
7968.0;300.0;10500.0;81000.0;107000.0;166000.0;1500000.0
8084.0;400.0;13000.0;104000.0;140299.99999998836;218000.0;2600000.0
8199.0;400.0;15000.0;116000.0;160000.0;226000.0;2200000.0
8315.0;400.0;24000.0;151000.0;190000.0;256000.0;3200000.0
8430.0;400.0;24000.0;151000.0;190000.0;279000.0;3300000.0
8546.0;400.0;35000.0;164000.0;210000.0;316000.0;3400000.0
8661.0;400.0;51000.0;201000.0;255000.0;375000.0;3400000.0
8776.0;300.0;56000.0;224000.0;272000.0;362000.0;3400000.0
8892.0;300.0;74000.0;239000.0;288000.0;396000.0;4200000.0
