"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,323.122559,20.400408,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,570.724186,30.642200,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,723.789998,5.203737,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.739014,0.476774,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2277.740740,9.321480,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9409.410971,65.668946,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,730.092593,5.629615,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.352426,2.419487,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,61.954740,0.591925,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,686.442465,3.647601,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.896906,0.135597,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,1000.855686,9.104731,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4511.260765,168.851683,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.977398,0.026912,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.032049,0.956330,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.734950,7.584034,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,350.013961,29.768853,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10771.830354,118.507196,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.489359,1.588692,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,550.869314,19.545782,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1192.730159,17.128433,"ops/min"
