Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2388.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;4151.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.89097112990865
277;93.42976128777593
415;94.6119438261786
553;94.88482584429944
692;95.55187228873801
830;94.26763725064131
969;95.79236233136957
1107;96.65673370356001
1245;95.98141221124531
1384;96.66079152697297
1522;96.69736636675285
1660;96.41911550530742
1799;97.19469624496053
1937;96.1148894095769
2076;97.49913030668462
2214;96.32743271865257
2352;96.33248811314905
2491;97.24988782456079
2629;96.06536684483025
2767;97.01944807247153
2906;96.46501702577493
3044;96.49277174581793
3183;97.32433762590375
3321;96.71201148558863
3459;97.07303607324356
3598;95.44358697460146
3736;96.60382352903558
3874;97.01163164545858
4013;95.48645274605128
4151;96.707823613068
4289;95.34730548835779
4428;96.96981256829983
4566;96.73505767977167
4705;97.43327029451427
4843;96.16804574238998
4981;96.22676753017782
5120;97.13407237127731
5258;95.81147594587715
5396;95.7972214853861
5535;95.47520231537362
5673;95.49413253234108
5812;95.47825420993506
5950;93.68750444311169
6088;95.56737874964482
6227;95.40477567610029
6365;95.56151147567545
6503;94.51235225025668
6642;92.19725304779764
6780;91.33429988761499
6918;88.22858016155533
7057;84.84573271857154
7195;82.16738587392818
7334;82.95595202611445
7472;81.90562020763042
7610;79.57849445100827
7749;76.19432005124396
7887;76.74403076684614
8025;72.69086000870367
8164;72.67578407577224
8302;69.90659742860944
8441;67.86004633552139
8579;66.82672217880233
8717;65.63105259320274
8856;64.69004706396147
8994;62.72062521332278
9132;61.32593176574059
9271;58.08596005289585
9409;58.12329534932901
9548;56.11456987186184
9686;54.915406943586994
9824;43.27839877700531
9963;50.70555076039562
10101;47.88999071454383
10239;43.462894309213524
10378;41.09494396718787
10516;34.63818161945198
10654;23.136179780998386
10793;14.233028341952597
10931;1.71264285212147
11070;3.509965983820207
11208;2.1771160224275476
11346;1.4529409939655609
