04:43:26,938 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
04:43:26,952 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
04:43:26,953 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
04:43:26,958 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
04:43:27,190 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
04:43:27,192 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
04:43:32,193 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
04:43:32,195 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
04:43:32,195 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
04:43:32,196 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
04:43:32,274 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
04:43:32,275 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
04:43:32,366 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
04:43:33,384 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
04:43:33,385 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
04:43:33,465 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
04:43:35,253 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 39 ms, 1 = 37 ms, 2 = 31 ms]
04:43:35,254 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
04:43:35,255 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
04:43:35,263 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
04:43:35,263 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
04:43:35,279 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
